   X,    Y,    Latitude,   Longitude, HLCY_200612191800
  59,    1,   16.463479, -112.386494,           19
  60,    1,   16.509216, -112.012534,           19
  61,    1,   16.553969, -111.638315,           17
  62,    1,   16.597736, -111.263840,           17
  63,    1,   16.640516, -110.889116,           27
  64,    1,   16.682307, -110.514148,           47
  65,    1,   16.723109, -110.138941,           77
  66,    1,   16.762919, -109.763502,           87
  67,    1,   16.801737, -109.387834,           87
  68,    1,   16.839562, -109.011945,          101
  69,    1,   16.876391, -108.635840,          107
  70,    1,   16.912225, -108.259524,           93
  71,    1,   16.947062, -107.883002,           83
  72,    1,   16.980901, -107.506282,           79
  73,    1,   17.013741, -107.129367,           85
  74,    1,   17.045581, -106.752265,          105
  75,    1,   17.076420, -106.374980,          113
  76,    1,   17.106257, -105.997518,          113
  77,    1,   17.135091, -105.619886,          105
  78,    1,   17.162921, -105.242088,           99
  79,    1,   17.189747, -104.864131,           89
  80,    1,   17.215567, -104.486020,           73
  81,    1,   17.240381, -104.107761,           49
  82,    1,   17.264189, -103.729360,           33
  83,    1,   17.286988, -103.350823,           21
  84,    1,   17.308779, -102.972156,           11
  85,    1,   17.329561, -102.593364,            1
  86,    1,   17.349333, -102.214453,           -3
  87,    1,   17.368095, -101.835429,           -3
  88,    1,   17.385847, -101.456299,           -3
  89,    1,   17.402586, -101.077067,           -5
  90,    1,   17.418314, -100.697740,            1
  91,    1,   17.433030, -100.318324,            1
  92,    1,   17.446732,  -99.938824,           -3
  93,    1,   17.459422,  -99.559247,           -5
  94,    1,   17.471097,  -99.179599,           13
  95,    1,   17.481759,  -98.799885,            1
  96,    1,   17.491407,  -98.420111,            9
  97,    1,   17.500039,  -98.040284,           13
  98,    1,   17.507657,  -97.660409,           -1
  99,    1,   17.514260,  -97.280492,           -1
 100,    1,   17.519848,  -96.900539,           19
 101,    1,   17.524420,  -96.520556,           -3
 102,    1,   17.527976,  -96.140550,           63
 103,    1,   17.530517,  -95.760525,           87
 104,    1,   17.532042,  -95.380489,          135
 105,    1,   17.532551,  -95.000447,          145
 106,    1,   17.532044,  -94.620404,          141
 107,    1,   17.530522,  -94.240368,          115
 108,    1,   17.527983,  -93.860343,           93
 109,    1,   17.524429,  -93.480337,           69
 110,    1,   17.519860,  -93.100354,           59
 111,    1,   17.514275,  -92.720401,           45
 112,    1,   17.507674,  -92.340484,           31
 113,    1,   17.500058,  -91.960609,           31
 114,    1,   17.491428,  -91.580782,           29
 115,    1,   17.481783,  -91.201008,           35
 116,    1,   17.471124,  -90.821294,           53
 117,    1,   17.459450,  -90.441645,           51
 118,    1,   17.446763,  -90.062068,           49
 119,    1,   17.433063,  -89.682568,           77
 120,    1,   17.418350,  -89.303152,           91
 121,    1,   17.402624,  -88.923825,          105
 122,    1,   17.385887,  -88.544593,           73
 123,    1,   17.368138,  -88.165462,           43
 124,    1,   17.349379,  -87.786438,            3
 125,    1,   17.329609,  -87.407527,          -13
 126,    1,   17.308829,  -87.028735,          -17
 127,    1,   17.287040,  -86.650067,          -21
 128,    1,   17.264243,  -86.271530,          -21
 129,    1,   17.240439,  -85.893128,          -17
 130,    1,   17.215627,  -85.514869,           -9
 131,    1,   17.189809,  -85.136758,           -3
 132,    1,   17.162986,  -84.758800,            1
 133,    1,   17.135158,  -84.381002,           -1
 134,    1,   17.106326,  -84.003369,           -1
 135,    1,   17.076491,  -83.625907,           -5
 136,    1,   17.045655,  -83.248622,           -3
 137,    1,   17.013817,  -82.871519,           -1
 138,    1,   16.980980,  -82.494604,           -1
 139,    1,   16.947143,  -82.117883,           -1
 140,    1,   16.912308,  -81.741361,            3
 141,    1,   16.876477,  -81.365045,            1
 142,    1,   16.839649,  -80.988939,            3
 143,    1,   16.801827,  -80.613049,            3
 144,    1,   16.763012,  -80.237381,           -1
 145,    1,   16.723204,  -79.861941,           -5
 146,    1,   16.682405,  -79.486734,           -7
 147,    1,   16.640616,  -79.111765,           -9
 148,    1,   16.597838,  -78.737040,           -9
 149,    1,   16.554073,  -78.362565,           -1
 150,    1,   16.509323,  -77.988345,           15
 151,    1,   16.463587,  -77.614385,           21
 152,    1,   16.416869,  -77.240691,           25
 153,    1,   16.369169,  -76.867269,           15
 154,    1,   16.320489,  -76.494122,           21
 155,    1,   16.270830,  -76.121258,           31
 156,    1,   16.220194,  -75.748681,           39
 157,    1,   16.168583,  -75.376397,           37
 158,    1,   16.115997,  -75.004410,           35
 159,    1,   16.062439,  -74.632726,           37
 160,    1,   16.007911,  -74.261351,           37
 161,    1,   15.952413,  -73.890289,           39
 162,    1,   15.895949,  -73.519546,           25
 163,    1,   15.838518,  -73.149126,           33
 164,    1,   15.780125,  -72.779035,           43
 165,    1,   15.720769,  -72.409278,           43
 166,    1,   15.660453,  -72.039860,           35
 167,    1,   15.599179,  -71.670786,           25
 168,    1,   15.536949,  -71.302060,           19
 169,    1,   15.473765,  -70.933689,           17
 170,    1,   15.409628,  -70.565676,           19
 171,    1,   15.344542,  -70.198027,           27
 172,    1,   15.278507,  -69.830747,           27
 173,    1,   15.211525,  -69.463840,           37
 174,    1,   15.143600,  -69.097311,           41
 175,    1,   15.074733,  -68.731165,           37
 176,    1,   15.004927,  -68.365407,           33
 177,    1,   14.934183,  -68.000041,           59
 178,    1,   14.862503,  -67.635072,           63
 179,    1,   14.789891,  -67.270505,           55
 180,    1,   14.716348,  -66.906344,           47
 181,    1,   14.641876,  -66.542593,           41
 182,    1,   14.566479,  -66.179259,           41
 183,    1,   14.490158,  -65.816344,           43
 184,    1,   14.412916,  -65.453853,           39
 185,    1,   14.334755,  -65.091791,           27
   1,    2,   12.532556, -133.561383,          129
   2,    2,   12.632332, -133.210016,          127
   3,    2,   12.731254, -132.858120,          125
   4,    2,   12.829319, -132.505701,          111
   5,    2,   12.926524, -132.152760,           91
   6,    2,   13.022865, -131.799302,          111
   7,    2,   13.118339, -131.445330,          123
   8,    2,   13.212944, -131.090849,          123
   9,    2,   13.306676, -130.735861,          119
  10,    2,   13.399532, -130.380371,          115
  11,    2,   13.491510, -130.024382,           99
  12,    2,   13.582605, -129.667898,           75
  13,    2,   13.672816, -129.310924,           55
  14,    2,   13.762140, -128.953463,           59
  15,    2,   13.850573, -128.595519,           53
  16,    2,   13.938112, -128.237096,           35
  17,    2,   14.024756, -127.878198,            7
  18,    2,   14.110501, -127.518830,          -15
  19,    2,   14.195344, -127.158995,           -9
  20,    2,   14.279282, -126.798698,           -9
  21,    2,   14.362314, -126.437942,          -17
  22,    2,   14.444436, -126.076733,          -27
  23,    2,   14.525645, -125.715074,          -31
  24,    2,   14.605940, -125.352970,          -31
  25,    2,   14.685317, -124.990424,          -35
  26,    2,   14.763775, -124.627442,          -35
  27,    2,   14.841310, -124.264028,          -33
  28,    2,   14.917920, -123.900187,          -27
  29,    2,   14.993602, -123.535922,          -23
  30,    2,   15.068355, -123.171238,          -27
  31,    2,   15.142176, -122.806140,          -25
  32,    2,   15.215063, -122.440633,          -29
  33,    2,   15.287012, -122.074721,          -29
  34,    2,   15.358023, -121.708408,          -23
  35,    2,   15.428092, -121.341700,          -19
  36,    2,   15.497218, -120.974601,          -17
  37,    2,   15.565399, -120.607117,            3
  38,    2,   15.632631, -120.239251,           27
  39,    2,   15.698914, -119.871008,           43
  40,    2,   15.764245, -119.502394,           45
  41,    2,   15.828622, -119.133414,           49
  42,    2,   15.892042, -118.764072,           59
  43,    2,   15.954505, -118.394373,           79
  44,    2,   16.016008, -118.024322,           91
  45,    2,   16.076549, -117.653924,           89
  46,    2,   16.136127, -117.283185,           87
  47,    2,   16.194738, -116.912109,           87
  48,    2,   16.252383, -116.540702,           85
  49,    2,   16.309058, -116.168968,           89
  50,    2,   16.364762, -115.796914,           93
  51,    2,   16.419493, -115.424543,          101
  52,    2,   16.473251, -115.051861,          105
  53,    2,   16.526032, -114.678874,          105
  54,    2,   16.577835, -114.305587,          103
  55,    2,   16.628659, -113.932004,           99
  56,    2,   16.678502, -113.558132,           71
  57,    2,   16.727363, -113.183976,           37
  58,    2,   16.775240, -112.809541,           21
  59,    2,   16.822132, -112.434833,           13
  60,    2,   16.868036, -112.059856,           13
  61,    2,   16.912953, -111.684617,           15
  62,    2,   16.956880, -111.309120,           17
  63,    2,   16.999816, -110.933373,           23
  64,    2,   17.041759, -110.557379,           37
  65,    2,   17.082710, -110.181144,           59
  66,    2,   17.122665, -109.804675,           69
  67,    2,   17.161624, -109.427976,           65
  68,    2,   17.199586, -109.051053,           73
  69,    2,   17.236550, -108.673913,           89
  70,    2,   17.272514, -108.296559,           77
  71,    2,   17.307478, -107.918999,           65
  72,    2,   17.341440, -107.541238,           61
  73,    2,   17.374399, -107.163282,           61
  74,    2,   17.406354, -106.785136,           85
  75,    2,   17.437305, -106.406806,          111
  76,    2,   17.467250, -106.028297,          123
  77,    2,   17.496188, -105.649617,          121
  78,    2,   17.524119, -105.270770,          107
  79,    2,   17.551042, -104.891762,           91
  80,    2,   17.576956, -104.512599,           77
  81,    2,   17.601860, -104.133287,           51
  82,    2,   17.625753, -103.753831,           27
  83,    2,   17.648635, -103.374239,            5
  84,    2,   17.670505, -102.994514,          -13
  85,    2,   17.691362, -102.614664,          -23
  86,    2,   17.711205, -102.234695,          -19
  87,    2,   17.730035, -101.854612,           -3
  88,    2,   17.747850, -101.474420,           -1
  89,    2,   17.764650, -101.094127,            3
  90,    2,   17.780435, -100.713738,            5
  91,    2,   17.795203, -100.333259,            3
  92,    2,   17.808956,  -99.952696,            9
  93,    2,   17.821691,  -99.572054,           -1
  94,    2,   17.833408,  -99.191341,            5
  95,    2,   17.844109,  -98.810561,            7
  96,    2,   17.853791,  -98.429721,            5
  97,    2,   17.862455,  -98.048827,            9
  98,    2,   17.870100,  -97.667885,            3
  99,    2,   17.876727,  -97.286901,            1
 100,    2,   17.882334,  -96.905881,           15
 101,    2,   17.886923,  -96.524830,            1
 102,    2,   17.890492,  -96.143756,           11
 103,    2,   17.893042,  -95.762663,           95
 104,    2,   17.894573,  -95.381559,          135
 105,    2,   17.895084,  -95.000448,           95
 106,    2,   17.894575,  -94.619337,           81
 107,    2,   17.893047,  -94.238233,          119
 108,    2,   17.890499,  -93.857140,          111
 109,    2,   17.886933,  -93.476065,           93
 110,    2,   17.882346,  -93.095015,           89
 111,    2,   17.876741,  -92.713994,           85
 112,    2,   17.870117,  -92.333010,           57
 113,    2,   17.862474,  -91.952068,           41
 114,    2,   17.853812,  -91.571174,           29
 115,    2,   17.844133,  -91.190334,           23
 116,    2,   17.833435,  -90.809554,           31
 117,    2,   17.821719,  -90.428841,           37
 118,    2,   17.808987,  -90.048199,           49
 119,    2,   17.795237,  -89.667636,           69
 120,    2,   17.780471,  -89.287156,           95
 121,    2,   17.764689,  -88.906767,          101
 122,    2,   17.747891,  -88.526473,           83
 123,    2,   17.730078,  -88.146282,           49
 124,    2,   17.711251,  -87.766198,            5
 125,    2,   17.691409,  -87.386229,          -17
 126,    2,   17.670555,  -87.006378,          -27
 127,    2,   17.648687,  -86.626654,          -29
 128,    2,   17.625808,  -86.247061,          -25
 129,    2,   17.601917,  -85.867605,          -19
 130,    2,   17.577016,  -85.488293,          -13
 131,    2,   17.551104,  -85.109130,           -7
 132,    2,   17.524184,  -84.730121,           -7
 133,    2,   17.496255,  -84.351274,           -9
 134,    2,   17.467319,  -83.972593,          -11
 135,    2,   17.437376,  -83.594084,          -11
 136,    2,   17.406428,  -83.215753,          -11
 137,    2,   17.374475,  -82.837607,           -5
 138,    2,   17.341518,  -82.459650,            3
 139,    2,   17.307559,  -82.081888,            3
 140,    2,   17.272597,  -81.704328,            5
 141,    2,   17.236636,  -81.326974,            5
 142,    2,   17.199674,  -80.949833,            5
 143,    2,   17.161715,  -80.572910,            5
 144,    2,   17.122758,  -80.196211,            3
 145,    2,   17.082805,  -79.819741,            1
 146,    2,   17.041857,  -79.443506,           -3
 147,    2,   16.999916,  -79.067511,           -7
 148,    2,   16.956982,  -78.691763,           -9
 149,    2,   16.913057,  -78.316266,           -9
 150,    2,   16.868143,  -77.941026,            1
 151,    2,   16.822241,  -77.566049,           11
 152,    2,   16.775351,  -77.191339,           15
 153,    2,   16.727477,  -76.816904,            9
 154,    2,   16.678618,  -76.442747,            9
 155,    2,   16.628777,  -76.068874,           11
 156,    2,   16.577956,  -75.695291,           21
 157,    2,   16.526154,  -75.322003,           31
 158,    2,   16.473376,  -74.949015,           35
 159,    2,   16.419621,  -74.576333,           39
 160,    2,   16.364892,  -74.203961,           39
 161,    2,   16.309190,  -73.831906,           35
 162,    2,   16.252517,  -73.460171,           27
 163,    2,   16.194875,  -73.088763,           29
 164,    2,   16.136266,  -72.717687,           39
 165,    2,   16.076690,  -72.346947,           33
 166,    2,   16.016152,  -71.976548,           27
 167,    2,   15.954651,  -71.606497,           15
 168,    2,   15.892190,  -71.236797,            9
 169,    2,   15.828772,  -70.867454,           11
 170,    2,   15.764397,  -70.498473,           21
 171,    2,   15.699069,  -70.129858,           11
 172,    2,   15.632788,  -69.761615,           17
 173,    2,   15.565558,  -69.393748,           39
 174,    2,   15.497380,  -69.026262,           37
 175,    2,   15.428256,  -68.659162,           31
 176,    2,   15.358189,  -68.292453,           41
 177,    2,   15.287180,  -67.926140,           61
 178,    2,   15.215233,  -67.560227,           71
 179,    2,   15.142349,  -67.194719,           65
 180,    2,   15.068530,  -66.829620,           43
 181,    2,   14.993779,  -66.464935,           41
 182,    2,   14.918099,  -66.100669,           27
 183,    2,   14.841491,  -65.736826,           27
 184,    2,   14.763958,  -65.373411,           19
 185,    2,   14.685503,  -65.010428,           -5
   1,    3,   12.875468, -133.664297,          119
   2,    3,   12.975627, -133.312094,          121
   3,    3,   13.074929, -132.959360,          123
   4,    3,   13.173370, -132.606097,          121
   5,    3,   13.270946, -132.252309,          113
   6,    3,   13.367656, -131.898000,          107
   7,    3,   13.463495, -131.543173,          115
   8,    3,   13.558460, -131.187832,          115
   9,    3,   13.652550, -130.831981,          115
  10,    3,   13.745759, -130.475624,          109
  11,    3,   13.838086, -130.118764,          107
  12,    3,   13.929528, -129.761406,           89
  13,    3,   14.020081, -129.403554,           59
  14,    3,   14.109742, -129.045210,           59
  15,    3,   14.198510, -128.686381,           75
  16,    3,   14.286380, -128.327068,           69
  17,    3,   14.373351, -127.967277,           57
  18,    3,   14.459419, -127.607012,           29
  19,    3,   14.544581, -127.246276,            9
  20,    3,   14.628836, -126.885075,           -9
  21,    3,   14.712179, -126.523411,           -9
  22,    3,   14.794609, -126.161290,           -5
  23,    3,   14.876124, -125.798716,           -7
  24,    3,   14.956719, -125.435694,           -7
  25,    3,   15.036393, -125.072226,           -7
  26,    3,   15.115144, -124.708319,           -5
  27,    3,   15.192968, -124.343976,            1
  28,    3,   15.269864, -123.979202,            3
  29,    3,   15.345829, -123.614001,            1
  30,    3,   15.420860, -123.248378,           -3
  31,    3,   15.494955, -122.882338,          -11
  32,    3,   15.568112, -122.515885,          -15
  33,    3,   15.640329, -122.149024,          -25
  34,    3,   15.711603, -121.781759,          -35
  35,    3,   15.781932, -121.414096,          -25
  36,    3,   15.851313, -121.046039,          -17
  37,    3,   15.919746, -120.677592,           -5
  38,    3,   15.987227, -120.308762,           13
  39,    3,   16.053754, -119.939552,           37
  40,    3,   16.119326, -119.569967,           57
  41,    3,   16.183940, -119.200013,           55
  42,    3,   16.247594, -118.829694,           61
  43,    3,   16.310286, -118.459015,           71
  44,    3,   16.372015, -118.087982,           83
  45,    3,   16.432778, -117.716600,           87
  46,    3,   16.492574, -117.344872,           89
  47,    3,   16.551400, -116.972806,           89
  48,    3,   16.609256, -116.600405,           87
  49,    3,   16.666138, -116.227675,           87
  50,    3,   16.722046, -115.854622,           95
  51,    3,   16.776977, -115.481249,           97
  52,    3,   16.830930, -115.107564,           97
  53,    3,   16.883904, -114.733570,          103
  54,    3,   16.935896, -114.359274,          107
  55,    3,   16.986905, -113.984680,          111
  56,    3,   17.036930, -113.609795,          113
  57,    3,   17.085968, -113.234622,           87
  58,    3,   17.134019, -112.859169,           59
  59,    3,   17.181081, -112.483440,           29
  60,    3,   17.227152, -112.107440,           23
  61,    3,   17.272231, -111.731176,           29
  62,    3,   17.316317, -111.354652,           25
  63,    3,   17.359409, -110.977875,           23
  64,    3,   17.401504, -110.600850,           33
  65,    3,   17.442602, -110.223582,           45
  66,    3,   17.482702, -109.846077,           61
  67,    3,   17.521802, -109.468341,           51
  68,    3,   17.559901, -109.090379,           41
  69,    3,   17.596998, -108.712198,           53
  70,    3,   17.633092, -108.333802,           55
  71,    3,   17.668181, -107.955198,           49
  72,    3,   17.702265, -107.576390,           41
  73,    3,   17.735343, -107.197386,           35
  74,    3,   17.767414, -106.818191,           45
  75,    3,   17.798476, -106.438810,           91
  76,    3,   17.828528, -106.059249,          121
  77,    3,   17.857571, -105.679515,          131
  78,    3,   17.885602, -105.299612,          117
  79,    3,   17.912622, -104.919548,           97
  80,    3,   17.938628, -104.539327,           71
  81,    3,   17.963621, -104.158955,           43
  82,    3,   17.987600, -103.778440,           17
  83,    3,   18.010564, -103.397786,          -13
  84,    3,   18.032512, -103.016999,          -21
  85,    3,   18.053444, -102.636085,          -15
  86,    3,   18.073359, -102.255051,          -15
  87,    3,   18.092256, -101.873902,           -7
  88,    3,   18.110135, -101.492644,            9
  89,    3,   18.126995, -101.111284,            3
  90,    3,   18.142836, -100.729826,            9
  91,    3,   18.157657, -100.348278,            3
  92,    3,   18.171459,  -99.966645,          -11
  93,    3,   18.184239,  -99.584933,           -9
  94,    3,   18.195999,  -99.203149,           -5
  95,    3,   18.206737,  -98.821298,          -15
  96,    3,   18.216454,  -98.439386,           -5
  97,    3,   18.225149,  -98.057419,            7
  98,    3,   18.232822,  -97.675404,            9
  99,    3,   18.239472,  -97.293347,           11
 100,    3,   18.245100,  -96.911253,            7
 101,    3,   18.249705,  -96.529129,           -3
 102,    3,   18.253287,  -96.146980,           23
 103,    3,   18.255846,  -95.764813,           71
 104,    3,   18.257381,  -95.382634,          103
 105,    3,   18.257894,  -95.000449,           53
 106,    3,   18.257384,  -94.618264,           75
 107,    3,   18.255850,  -94.236085,           73
 108,    3,   18.253294,  -93.853918,           79
 109,    3,   18.249714,  -93.471770,           91
 110,    3,   18.245112,  -93.089645,           87
 111,    3,   18.239486,  -92.707551,           73
 112,    3,   18.232838,  -92.325494,           63
 113,    3,   18.225168,  -91.943479,           53
 114,    3,   18.216476,  -91.561512,           31
 115,    3,   18.206761,  -91.179600,           15
 116,    3,   18.196025,  -90.797749,           27
 117,    3,   18.184268,  -90.415964,           41
 118,    3,   18.171490,  -90.034252,           45
 119,    3,   18.157691,  -89.652619,           61
 120,    3,   18.142872,  -89.271071,           87
 121,    3,   18.127033,  -88.889613,           93
 122,    3,   18.110176,  -88.508252,           81
 123,    3,   18.092299,  -88.126994,           85
 124,    3,   18.073404,  -87.745845,           -9
 125,    3,   18.053492,  -87.364810,          -15
 126,    3,   18.032563,  -86.983897,          -25
 127,    3,   18.010617,  -86.603109,          -29
 128,    3,   17.987655,  -86.222455,          -23
 129,    3,   17.963679,  -85.841939,          -21
 130,    3,   17.938688,  -85.461567,           -5
 131,    3,   17.912684,  -85.081346,           -5
 132,    3,   17.885667,  -84.701281,           -7
 133,    3,   17.857638,  -84.321378,           -9
 134,    3,   17.828598,  -83.941643,           -9
 135,    3,   17.798547,  -83.562082,           -7
 136,    3,   17.767488,  -83.182701,           -9
 137,    3,   17.735420,  -82.803505,           -9
 138,    3,   17.702344,  -82.424500,           -9
 139,    3,   17.668263,  -82.045693,           -3
 140,    3,   17.633175,  -81.667088,            1
 141,    3,   17.597084,  -81.288691,            5
 142,    3,   17.559989,  -80.910509,            7
 143,    3,   17.521893,  -80.532547,            5
 144,    3,   17.482795,  -80.154810,            3
 145,    3,   17.442698,  -79.777305,            3
 146,    3,   17.401602,  -79.400037,            1
 147,    3,   17.359509,  -79.023011,           -3
 148,    3,   17.316420,  -78.646233,          -11
 149,    3,   17.272336,  -78.269709,          -13
 150,    3,   17.227259,  -77.893444,           -7
 151,    3,   17.181190,  -77.517444,            3
 152,    3,   17.134131,  -77.141714,            7
 153,    3,   17.086082,  -76.766260,           -1
 154,    3,   17.037046,  -76.391087,            7
 155,    3,   16.987024,  -76.016201,           11
 156,    3,   16.936017,  -75.641606,           11
 157,    3,   16.884027,  -75.267309,           19
 158,    3,   16.831056,  -74.893315,           29
 159,    3,   16.777105,  -74.519629,           33
 160,    3,   16.722176,  -74.146256,           31
 161,    3,   16.666271,  -73.773201,           49
 162,    3,   16.609391,  -73.400471,           41
 163,    3,   16.551538,  -73.028069,           35
 164,    3,   16.492713,  -72.656002,           33
 165,    3,   16.432920,  -72.284274,           29
 166,    3,   16.372159,  -71.912890,           23
 167,    3,   16.310432,  -71.541856,           17
 168,    3,   16.247742,  -71.171177,            7
 169,    3,   16.184090,  -70.800857,           11
 170,    3,   16.119479,  -70.430902,            9
 171,    3,   16.053909,  -70.061317,           -9
 172,    3,   15.987384,  -69.692106,           -5
 173,    3,   15.919906,  -69.323274,           19
 174,    3,   15.851475,  -68.954827,           35
 175,    3,   15.782096,  -68.586769,           51
 176,    3,   15.711769,  -68.219105,           59
 177,    3,   15.640498,  -67.851839,           49
 178,    3,   15.568283,  -67.484977,           57
 179,    3,   15.495128,  -67.118523,           47
 180,    3,   15.421035,  -66.752482,           43
 181,    3,   15.346006,  -66.386858,           53
 182,    3,   15.270044,  -66.021656,           33
 183,    3,   15.193150,  -65.656881,            9
 184,    3,   15.115328,  -65.292537,           -7
 185,    3,   15.036580,  -64.928629,          -17
   1,    4,   13.218725, -133.767747,          121
   2,    4,   13.319266, -133.414705,          117
   3,    4,   13.418946, -133.061128,          113
   4,    4,   13.517761, -132.707018,          121
   5,    4,   13.615709, -132.352379,          113
   6,    4,   13.712785, -131.997215,          113
   7,    4,   13.808988, -131.641529,          109
   8,    4,   13.904313, -131.285325,          105
   9,    4,   13.998758, -130.928608,           99
  10,    4,   14.092319, -130.571380,           91
  11,    4,   14.184995, -130.213646,           83
  12,    4,   14.276781, -129.855409,           75
  13,    4,   14.367675, -129.496674,           61
  14,    4,   14.457674, -129.137445,           67
  15,    4,   14.546774, -128.777725,           69
  16,    4,   14.634974, -128.417519,           69
  17,    4,   14.722271, -128.056830,           69
  18,    4,   14.808661, -127.695664,           69
  19,    4,   14.894142, -127.334023,           69
  20,    4,   14.978711, -126.971913,           59
  21,    4,   15.062365, -126.609338,           47
  22,    4,   15.145102, -126.246301,           35
  23,    4,   15.226920, -125.882808,           31
  24,    4,   15.307815, -125.518862,           27
  25,    4,   15.387785, -125.154468,           27
  26,    4,   15.466828, -124.789631,           33
  27,    4,   15.544941, -124.424354,           41
  28,    4,   15.622121, -124.058643,           49
  29,    4,   15.698366, -123.692502,           45
  30,    4,   15.773675, -123.325936,           43
  31,    4,   15.848043, -122.958948,           35
  32,    4,   15.921470, -122.591545,           37
  33,    4,   15.993953, -122.223730,           27
  34,    4,   16.065489, -121.855509,           21
  35,    4,   16.136076, -121.486885,            5
  36,    4,   16.205713, -121.117865,           -7
  37,    4,   16.274396, -120.748452,          -11
  38,    4,   16.342124, -120.378652,            7
  39,    4,   16.408895, -120.008469,           21
  40,    4,   16.474706, -119.637909,           49
  41,    4,   16.539556, -119.266976,           61
  42,    4,   16.603443, -118.895676,           63
  43,    4,   16.666364, -118.524013,           65
  44,    4,   16.728318, -118.151992,           73
  45,    4,   16.789302, -117.779619,           85
  46,    4,   16.849315, -117.406899,           87
  47,    4,   16.908356, -117.033836,           87
  48,    4,   16.966421, -116.660437,           81
  49,    4,   17.023510, -116.286706,           77
  50,    4,   17.079620, -115.912648,           77
  51,    4,   17.134750, -115.538269,           77
  52,    4,   17.188899, -115.163575,           75
  53,    4,   17.242064, -114.788569,           83
  54,    4,   17.294244, -114.413259,           89
  55,    4,   17.345437, -114.037648,           99
  56,    4,   17.395642, -113.661743,          109
  57,    4,   17.444857, -113.285550,          113
  58,    4,   17.493081, -112.909072,           93
  59,    4,   17.540312, -112.532317,           73
  60,    4,   17.586549, -112.155289,           43
  61,    4,   17.631791, -111.777994,           35
  62,    4,   17.676035, -111.400438,           31
  63,    4,   17.719281, -111.022626,           27
  64,    4,   17.761528, -110.644564,           27
  65,    4,   17.802773, -110.266257,           49
  66,    4,   17.843017, -109.887711,           55
  67,    4,   17.882257, -109.508932,           49
  68,    4,   17.920492, -109.129926,           37
  69,    4,   17.957722, -108.750697,           29
  70,    4,   17.993945, -108.371253,           27
  71,    4,   18.029160, -107.991598,           33
  72,    4,   18.063366, -107.611739,           25
  73,    4,   18.096561, -107.231682,           15
  74,    4,   18.128746, -106.851431,           21
  75,    4,   18.159919, -106.470993,           47
  76,    4,   18.190079, -106.090374,           99
  77,    4,   18.219225, -105.709580,          127
  78,    4,   18.247356, -105.328617,          131
  79,    4,   18.274471, -104.947490,           91
  80,    4,   18.300571, -104.566205,           65
  81,    4,   18.325653, -104.184769,           25
  82,    4,   18.349717, -103.803187,            1
  83,    4,   18.372762, -103.421465,           -3
  84,    4,   18.394788, -103.039610,          -13
  85,    4,   18.415794, -102.657627,          -11
  86,    4,   18.435780, -102.275522,          -15
  87,    4,   18.454744, -101.893301,            5
  88,    4,   18.472686, -101.510971,            1
