   X,    Y,    Latitude,   Longitude, DPT_200612191200
   1,    1,   12.190000, -133.459000,           36
   2,    1,   12.289392, -133.108465,           35
   3,    1,   12.387933, -132.757405,           36
   4,    1,   12.485621, -132.405825,           36
   5,    1,   12.582452, -132.053728,           36
   6,    1,   12.678424, -131.701118,           37
   7,    1,   12.773532, -131.347998,           38
   8,    1,   12.867775, -130.994371,           39
   9,    1,   12.961149, -130.640243,           41
  10,    1,   13.053651, -130.285616,           41
  11,    1,   13.145277, -129.930494,           42
  12,    1,   13.236026, -129.574881,           41
  13,    1,   13.325894, -129.218781,           41
  14,    1,   13.414878, -128.862198,           40
  15,    1,   13.502975, -128.505136,           40
  16,    1,   13.590183, -128.147599,           40
  17,    1,   13.676498, -127.789590,           40
  18,    1,   13.761918, -127.431115,           41
  19,    1,   13.846441, -127.072176,           41
  20,    1,   13.930063, -126.712779,           42
  21,    1,   14.012781, -126.352927,           43
  22,    1,   14.094594, -125.992625,           43
  23,    1,   14.175498, -125.631877,           40
  24,    1,   14.255491, -125.270687,           43
  25,    1,   14.334570, -124.909059,           45
  26,    1,   14.412733, -124.546998,           47
  27,    1,   14.489977, -124.184509,           47
  28,    1,   14.566300, -123.821595,           47
  29,    1,   14.641700, -123.458261,           47
  30,    1,   14.716174, -123.094512,           47
  31,    1,   14.789719, -122.730352,           46
  32,    1,   14.862333, -122.365786,           46
  33,    1,   14.934015, -122.000818,           46
  34,    1,   15.004761, -121.635453,           46
  35,    1,   15.074570, -121.269695,           46
  36,    1,   15.143440, -120.903550,           45
  37,    1,   15.211367, -120.537022,           45
  38,    1,   15.278350, -120.170116,           45
  39,    1,   15.344387, -119.802836,           44
  40,    1,   15.409476, -119.435188,           43
  41,    1,   15.473615, -119.067177,           42
  42,    1,   15.536802, -118.698806,           41
  43,    1,   15.599034, -118.330082,           42
  44,    1,   15.660310, -117.961008,           42
  45,    1,   15.720628, -117.591591,           42
  46,    1,   15.779986, -117.221835,           38
  47,    1,   15.838382, -116.851744,           38
  48,    1,   15.895815, -116.481326,           42
  49,    1,   15.952282, -116.110583,           42
  50,    1,   16.007781, -115.739522,           43
  51,    1,   16.062312, -115.368147,           41
  52,    1,   16.115872, -114.996464,           37
  53,    1,   16.168460, -114.624478,           36
  54,    1,   16.220074, -114.252194,           36
  55,    1,   16.270712, -113.879618,           36
  56,    1,   16.320373, -113.506754,           36
  57,    1,   16.369056, -113.133609,           36
  58,    1,   16.416758, -112.760187,           36
  59,    1,   16.463479, -112.386494,           36
  60,    1,   16.509216, -112.012534,           38
  61,    1,   16.553969, -111.638315,           43
  62,    1,   16.597736, -111.263840,           44
  63,    1,   16.640516, -110.889116,           45
  64,    1,   16.682307, -110.514148,           45
  65,    1,   16.723109, -110.138941,           45
  66,    1,   16.762919, -109.763502,           44
  67,    1,   16.801737, -109.387834,           42
  68,    1,   16.839562, -109.011945,           38
  69,    1,   16.876391, -108.635840,           37
  70,    1,   16.912225, -108.259524,           33
  71,    1,   16.947062, -107.883002,           33
  72,    1,   16.980901, -107.506282,           33
  73,    1,   17.013741, -107.129367,           34
  74,    1,   17.045581, -106.752265,           35
  75,    1,   17.076420, -106.374980,           34
  76,    1,   17.106257, -105.997518,           34
  77,    1,   17.135091, -105.619886,           36
  78,    1,   17.162921, -105.242088,           37
  79,    1,   17.189747, -104.864131,           38
  80,    1,   17.215567, -104.486020,           37
  81,    1,   17.240381, -104.107761,           38
  82,    1,   17.264189, -103.729360,           38
  83,    1,   17.286988, -103.350823,           39
  84,    1,   17.308779, -102.972156,           39
  85,    1,   17.329561, -102.593364,           39
  86,    1,   17.349333, -102.214453,           39
  87,    1,   17.368095, -101.835429,           37
  88,    1,   17.385847, -101.456299,           39
  89,    1,   17.402586, -101.077067,           40
  90,    1,   17.418314, -100.697740,           40
  91,    1,   17.433030, -100.318324,           38
  92,    1,   17.446732,  -99.938824,           38
  93,    1,   17.459422,  -99.559247,           30
  94,    1,   17.471097,  -99.179599,           31
  95,    1,   17.481759,  -98.799885,           32
  96,    1,   17.491407,  -98.420111,           37
  97,    1,   17.500039,  -98.040284,           28
  98,    1,   17.507657,  -97.660409,           18
  99,    1,   17.514260,  -97.280492,           17
 100,    1,   17.519848,  -96.900539,           25
 101,    1,   17.524420,  -96.520556,           29
 102,    1,   17.527976,  -96.140550,           40
 103,    1,   17.530517,  -95.760525,           43
 104,    1,   17.532042,  -95.380489,           46
 105,    1,   17.532551,  -95.000447,           36
 106,    1,   17.532044,  -94.620404,           37
 107,    1,   17.530522,  -94.240368,           40
 108,    1,   17.527983,  -93.860343,           44
 109,    1,   17.524429,  -93.480337,           45
 110,    1,   17.519860,  -93.100354,           44
 111,    1,   17.514275,  -92.720401,           44
 112,    1,   17.507674,  -92.340484,           44
 113,    1,   17.500058,  -91.960609,           43
 114,    1,   17.491428,  -91.580782,           45
 115,    1,   17.481783,  -91.201008,           45
 116,    1,   17.471124,  -90.821294,           44
 117,    1,   17.459450,  -90.441645,           43
 118,    1,   17.446763,  -90.062068,           40
 119,    1,   17.433063,  -89.682568,           39
 120,    1,   17.418350,  -89.303152,           38
 121,    1,   17.402624,  -88.923825,           33
 122,    1,   17.385887,  -88.544593,           29
 123,    1,   17.368138,  -88.165462,           38
 124,    1,   17.349379,  -87.786438,           36
 125,    1,   17.329609,  -87.407527,           38
 126,    1,   17.308829,  -87.028735,           39
 127,    1,   17.287040,  -86.650067,           41
 128,    1,   17.264243,  -86.271530,           42
 129,    1,   17.240439,  -85.893128,           42
 130,    1,   17.215627,  -85.514869,           38
 131,    1,   17.189809,  -85.136758,           33
 132,    1,   17.162986,  -84.758800,           34
 133,    1,   17.135158,  -84.381002,           34
 134,    1,   17.106326,  -84.003369,           36
 135,    1,   17.076491,  -83.625907,           37
 136,    1,   17.045655,  -83.248622,           35
 137,    1,   17.013817,  -82.871519,           31
 138,    1,   16.980980,  -82.494604,           31
 139,    1,   16.947143,  -82.117883,           27
 140,    1,   16.912308,  -81.741361,           25
 141,    1,   16.876477,  -81.365045,           23
 142,    1,   16.839649,  -80.988939,           26
 143,    1,   16.801827,  -80.613049,           31
 144,    1,   16.763012,  -80.237381,           34
 145,    1,   16.723204,  -79.861941,           34
 146,    1,   16.682405,  -79.486734,           34
 147,    1,   16.640616,  -79.111765,           31
 148,    1,   16.597838,  -78.737040,           29
 149,    1,   16.554073,  -78.362565,           31
 150,    1,   16.509323,  -77.988345,           32
 151,    1,   16.463587,  -77.614385,           29
 152,    1,   16.416869,  -77.240691,           25
 153,    1,   16.369169,  -76.867269,           25
 154,    1,   16.320489,  -76.494122,           23
 155,    1,   16.270830,  -76.121258,           25
 156,    1,   16.220194,  -75.748681,           33
 157,    1,   16.168583,  -75.376397,           32
 158,    1,   16.115997,  -75.004410,           29
 159,    1,   16.062439,  -74.632726,           32
 160,    1,   16.007911,  -74.261351,           33
 161,    1,   15.952413,  -73.890289,           33
 162,    1,   15.895949,  -73.519546,           36
 163,    1,   15.838518,  -73.149126,           34
 164,    1,   15.780125,  -72.779035,           32
 165,    1,   15.720769,  -72.409278,           35
 166,    1,   15.660453,  -72.039860,           36
 167,    1,   15.599179,  -71.670786,           34
 168,    1,   15.536949,  -71.302060,           36
 169,    1,   15.473765,  -70.933689,           35
 170,    1,   15.409628,  -70.565676,           38
 171,    1,   15.344542,  -70.198027,           39
 172,    1,   15.278507,  -69.830747,           41
 173,    1,   15.211525,  -69.463840,           41
 174,    1,   15.143600,  -69.097311,           41
 175,    1,   15.074733,  -68.731165,           41
 176,    1,   15.004927,  -68.365407,           41
 177,    1,   14.934183,  -68.000041,           42
 178,    1,   14.862503,  -67.635072,           45
 179,    1,   14.789891,  -67.270505,           47
 180,    1,   14.716348,  -66.906344,           47
 181,    1,   14.641876,  -66.542593,           47
 182,    1,   14.566479,  -66.179259,           47
 183,    1,   14.490158,  -65.816344,           45
 184,    1,   14.412916,  -65.453853,           42
 185,    1,   14.334755,  -65.091791,           42
   1,    2,   12.532556, -133.561383,           34
   2,    2,   12.632332, -133.210016,           34
   3,    2,   12.731254, -132.858120,           34
   4,    2,   12.829319, -132.505701,           34
   5,    2,   12.926524, -132.152760,           32
   6,    2,   13.022865, -131.799302,           32
   7,    2,   13.118339, -131.445330,           35
   8,    2,   13.212944, -131.090849,           38
   9,    2,   13.306676, -130.735861,           38
  10,    2,   13.399532, -130.380371,           40
  11,    2,   13.491510, -130.024382,           41
  12,    2,   13.582605, -129.667898,           41
  13,    2,   13.672816, -129.310924,           40
  14,    2,   13.762140, -128.953463,           39
  15,    2,   13.850573, -128.595519,           39
  16,    2,   13.938112, -128.237096,           40
  17,    2,   14.024756, -127.878198,           41
  18,    2,   14.110501, -127.518830,           41
  19,    2,   14.195344, -127.158995,           42
  20,    2,   14.279282, -126.798698,           41
  21,    2,   14.362314, -126.437942,           42
  22,    2,   14.444436, -126.076733,           42
  23,    2,   14.525645, -125.715074,           39
  24,    2,   14.605940, -125.352970,           37
  25,    2,   14.685317, -124.990424,           40
  26,    2,   14.763775, -124.627442,           43
  27,    2,   14.841310, -124.264028,           46
  28,    2,   14.917920, -123.900187,           47
  29,    2,   14.993602, -123.535922,           47
  30,    2,   15.068355, -123.171238,           47
  31,    2,   15.142176, -122.806140,           46
  32,    2,   15.215063, -122.440633,           45
  33,    2,   15.287012, -122.074721,           46
  34,    2,   15.358023, -121.708408,           45
  35,    2,   15.428092, -121.341700,           45
  36,    2,   15.497218, -120.974601,           45
  37,    2,   15.565399, -120.607117,           45
  38,    2,   15.632631, -120.239251,           45
  39,    2,   15.698914, -119.871008,           43
  40,    2,   15.764245, -119.502394,           43
  41,    2,   15.828622, -119.133414,           40
  42,    2,   15.892042, -118.764072,           38
  43,    2,   15.954505, -118.394373,           33
  44,    2,   16.016008, -118.024322,           32
  45,    2,   16.076549, -117.653924,           34
  46,    2,   16.136127, -117.283185,           35
  47,    2,   16.194738, -116.912109,           36
  48,    2,   16.252383, -116.540702,           42
  49,    2,   16.309058, -116.168968,           43
  50,    2,   16.364762, -115.796914,           43
  51,    2,   16.419493, -115.424543,           43
  52,    2,   16.473251, -115.051861,           40
  53,    2,   16.526032, -114.678874,           39
  54,    2,   16.577835, -114.305587,           38
  55,    2,   16.628659, -113.932004,           36
  56,    2,   16.678502, -113.558132,           34
  57,    2,   16.727363, -113.183976,           35
  58,    2,   16.775240, -112.809541,           34
  59,    2,   16.822132, -112.434833,           35
  60,    2,   16.868036, -112.059856,           35
  61,    2,   16.912953, -111.684617,           37
  62,    2,   16.956880, -111.309120,           42
  63,    2,   16.999816, -110.933373,           42
  64,    2,   17.041759, -110.557379,           44
  65,    2,   17.082710, -110.181144,           45
  66,    2,   17.122665, -109.804675,           44
  67,    2,   17.161624, -109.427976,           41
  68,    2,   17.199586, -109.051053,           37
  69,    2,   17.236550, -108.673913,           37
  70,    2,   17.272514, -108.296559,           34
  71,    2,   17.307478, -107.918999,           34
  72,    2,   17.341440, -107.541238,           32
  73,    2,   17.374399, -107.163282,           31
  74,    2,   17.406354, -106.785136,           31
  75,    2,   17.437305, -106.406806,           32
  76,    2,   17.467250, -106.028297,           35
  77,    2,   17.496188, -105.649617,           37
  78,    2,   17.524119, -105.270770,           38
  79,    2,   17.551042, -104.891762,           37
  80,    2,   17.576956, -104.512599,           37
  81,    2,   17.601860, -104.133287,           37
  82,    2,   17.625753, -103.753831,           36
  83,    2,   17.648635, -103.374239,           36
  84,    2,   17.670505, -102.994514,           36
  85,    2,   17.691362, -102.614664,           38
  86,    2,   17.711205, -102.234695,           39
  87,    2,   17.730035, -101.854612,           38
  88,    2,   17.747850, -101.474420,           33
  89,    2,   17.764650, -101.094127,           34
  90,    2,   17.780435, -100.713738,           29
  91,    2,   17.795203, -100.333259,           35
  92,    2,   17.808956,  -99.952696,           40
  93,    2,   17.821691,  -99.572054,           37
  94,    2,   17.833408,  -99.191341,           33
  95,    2,   17.844109,  -98.810561,           34
  96,    2,   17.853791,  -98.429721,           36
  97,    2,   17.862455,  -98.048827,           21
  98,    2,   17.870100,  -97.667885,            7
  99,    2,   17.876727,  -97.286901,           10
 100,    2,   17.882334,  -96.905881,           14
 101,    2,   17.886923,  -96.524830,           34
 102,    2,   17.890492,  -96.143756,           38
 103,    2,   17.893042,  -95.762663,           42
 104,    2,   17.894573,  -95.381559,           45
 105,    2,   17.895084,  -95.000448,           37
 106,    2,   17.894575,  -94.619337,           40
 107,    2,   17.893047,  -94.238233,           40
 108,    2,   17.890499,  -93.857140,           41
 109,    2,   17.886933,  -93.476065,           45
 110,    2,   17.882346,  -93.095015,           46
 111,    2,   17.876741,  -92.713994,           46
 112,    2,   17.870117,  -92.333010,           46
 113,    2,   17.862474,  -91.952068,           46
 114,    2,   17.853812,  -91.571174,           46
 115,    2,   17.844133,  -91.190334,           46
 116,    2,   17.833435,  -90.809554,           45
 117,    2,   17.821719,  -90.428841,           43
 118,    2,   17.808987,  -90.048199,           40
 119,    2,   17.795237,  -89.667636,           37
 120,    2,   17.780471,  -89.287156,           33
 121,    2,   17.764689,  -88.906767,           27
 122,    2,   17.747891,  -88.526473,           19
 123,    2,   17.730078,  -88.146282,           27
 124,    2,   17.711251,  -87.766198,           29
 125,    2,   17.691409,  -87.386229,           39
 126,    2,   17.670555,  -87.006378,           41
 127,    2,   17.648687,  -86.626654,           42
 128,    2,   17.625808,  -86.247061,           43
 129,    2,   17.601917,  -85.867605,           41
 130,    2,   17.577016,  -85.488293,           35
 131,    2,   17.551104,  -85.109130,           33
 132,    2,   17.524184,  -84.730121,           33
 133,    2,   17.496255,  -84.351274,           34
 134,    2,   17.467319,  -83.972593,           34
 135,    2,   17.437376,  -83.594084,           32
 136,    2,   17.406428,  -83.215753,           30
 137,    2,   17.374475,  -82.837607,           31
 138,    2,   17.341518,  -82.459650,           29
 139,    2,   17.307559,  -82.081888,           25
 140,    2,   17.272597,  -81.704328,           21
 141,    2,   17.236636,  -81.326974,           21
 142,    2,   17.199674,  -80.949833,           23
 143,    2,   17.161715,  -80.572910,           26
 144,    2,   17.122758,  -80.196211,           32
 145,    2,   17.082805,  -79.819741,           35
 146,    2,   17.041857,  -79.443506,           37
 147,    2,   16.999916,  -79.067511,           37
 148,    2,   16.956982,  -78.691763,           33
 149,    2,   16.913057,  -78.316266,           28
 150,    2,   16.868143,  -77.941026,           31
 151,    2,   16.822241,  -77.566049,           29
 152,    2,   16.775351,  -77.191339,           32
 153,    2,   16.727477,  -76.816904,           34
 154,    2,   16.678618,  -76.442747,           31
 155,    2,   16.628777,  -76.068874,           30
 156,    2,   16.577956,  -75.695291,           35
 157,    2,   16.526154,  -75.322003,           33
 158,    2,   16.473376,  -74.949015,           32
 159,    2,   16.419621,  -74.576333,           33
 160,    2,   16.364892,  -74.203961,           34
 161,    2,   16.309190,  -73.831906,           35
 162,    2,   16.252517,  -73.460171,           35
 163,    2,   16.194875,  -73.088763,           33
 164,    2,   16.136266,  -72.717687,           32
 165,    2,   16.076690,  -72.346947,           33
 166,    2,   16.016152,  -71.976548,           34
 167,    2,   15.954651,  -71.606497,           34
 168,    2,   15.892190,  -71.236797,           35
 169,    2,   15.828772,  -70.867454,           37
 170,    2,   15.764397,  -70.498473,           39
 171,    2,   15.699069,  -70.129858,           40
 172,    2,   15.632788,  -69.761615,           40
 173,    2,   15.565558,  -69.393748,           41
 174,    2,   15.497380,  -69.026262,           41
 175,    2,   15.428256,  -68.659162,           41
 176,    2,   15.358189,  -68.292453,           39
 177,    2,   15.287180,  -67.926140,           40
 178,    2,   15.215233,  -67.560227,           44
 179,    2,   15.142349,  -67.194719,           47
 180,    2,   15.068530,  -66.829620,           47
 181,    2,   14.993779,  -66.464935,           46
 182,    2,   14.918099,  -66.100669,           45
 183,    2,   14.841491,  -65.736826,           40
 184,    2,   14.763958,  -65.373411,           39
 185,    2,   14.685503,  -65.010428,           44
   1,    3,   12.875468, -133.664297,           32
   2,    3,   12.975627, -133.312094,           32
   3,    3,   13.074929, -132.959360,           31
   4,    3,   13.173370, -132.606097,           31
   5,    3,   13.270946, -132.252309,           32
   6,    3,   13.367656, -131.898000,           35
   7,    3,   13.463495, -131.543173,           35
   8,    3,   13.558460, -131.187832,           36
   9,    3,   13.652550, -130.831981,           36
  10,    3,   13.745759, -130.475624,           41
  11,    3,   13.838086, -130.118764,           40
  12,    3,   13.929528, -129.761406,           40
  13,    3,   14.020081, -129.403554,           41
  14,    3,   14.109742, -129.045210,           39
  15,    3,   14.198510, -128.686381,           38
  16,    3,   14.286380, -128.327068,           37
  17,    3,   14.373351, -127.967277,           38
  18,    3,   14.459419, -127.607012,           39
  19,    3,   14.544581, -127.246276,           41
  20,    3,   14.628836, -126.885075,           38
  21,    3,   14.712179, -126.523411,           38
  22,    3,   14.794609, -126.161290,           39
  23,    3,   14.876124, -125.798716,           37
  24,    3,   14.956719, -125.435694,           36
  25,    3,   15.036393, -125.072226,           34
  26,    3,   15.115144, -124.708319,           36
  27,    3,   15.192968, -124.343976,           41
  28,    3,   15.269864, -123.979202,           44
  29,    3,   15.345829, -123.614001,           46
  30,    3,   15.420860, -123.248378,           46
  31,    3,   15.494955, -122.882338,           46
  32,    3,   15.568112, -122.515885,           46
  33,    3,   15.640329, -122.149024,           45
  34,    3,   15.711603, -121.781759,           45
  35,    3,   15.781932, -121.414096,           45
  36,    3,   15.851313, -121.046039,           44
  37,    3,   15.919746, -120.677592,           44
  38,    3,   15.987227, -120.308762,           43
  39,    3,   16.053754, -119.939552,           43
  40,    3,   16.119326, -119.569967,           40
  41,    3,   16.183940, -119.200013,           36
  42,    3,   16.247594, -118.829694,           32
  43,    3,   16.310286, -118.459015,           28
  44,    3,   16.372015, -118.087982,           24
  45,    3,   16.432778, -117.716600,           26
  46,    3,   16.492574, -117.344872,           30
  47,    3,   16.551400, -116.972806,           34
  48,    3,   16.609256, -116.600405,           41
  49,    3,   16.666138, -116.227675,           43
  50,    3,   16.722046, -115.854622,           43
  51,    3,   16.776977, -115.481249,           43
  52,    3,   16.830930, -115.107564,           43
  53,    3,   16.883904, -114.733570,           40
  54,    3,   16.935896, -114.359274,           40
  55,    3,   16.986905, -113.984680,           40
  56,    3,   17.036930, -113.609795,           38
  57,    3,   17.085968, -113.234622,           35
  58,    3,   17.134019, -112.859169,           32
  59,    3,   17.181081, -112.483440,           28
  60,    3,   17.227152, -112.107440,           34
  61,    3,   17.272231, -111.731176,           35
  62,    3,   17.316317, -111.354652,           37
  63,    3,   17.359409, -110.977875,           39
  64,    3,   17.401504, -110.600850,           41
  65,    3,   17.442602, -110.223582,           44
  66,    3,   17.482702, -109.846077,           45
  67,    3,   17.521802, -109.468341,           41
  68,    3,   17.559901, -109.090379,           38
  69,    3,   17.596998, -108.712198,           37
  70,    3,   17.633092, -108.333802,           36
  71,    3,   17.668181, -107.955198,           35
  72,    3,   17.702265, -107.576390,           30
  73,    3,   17.735343, -107.197386,           26
  74,    3,   17.767414, -106.818191,           27
  75,    3,   17.798476, -106.438810,           32
  76,    3,   17.828528, -106.059249,           34
  77,    3,   17.857571, -105.679515,           35
  78,    3,   17.885602, -105.299612,           34
  79,    3,   17.912622, -104.919548,           33
  80,    3,   17.938628, -104.539327,           34
  81,    3,   17.963621, -104.158955,           34
  82,    3,   17.987600, -103.778440,           35
  83,    3,   18.010564, -103.397786,           36
  84,    3,   18.032512, -103.016999,           38
  85,    3,   18.053444, -102.636085,           42
  86,    3,   18.073359, -102.255051,           38
  87,    3,   18.092256, -101.873902,           34
  88,    3,   18.110135, -101.492644,           30
  89,    3,   18.126995, -101.111284,           32
  90,    3,   18.142836, -100.729826,           38
  91,    3,   18.157657, -100.348278,           40
  92,    3,   18.171459,  -99.966645,           38
  93,    3,   18.184239,  -99.584933,           38
  94,    3,   18.195999,  -99.203149,           35
  95,    3,   18.206737,  -98.821298,           32
  96,    3,   18.216454,  -98.439386,           27
  97,    3,   18.225149,  -98.057419,           26
  98,    3,   18.232822,  -97.675404,           15
  99,    3,   18.239472,  -97.293347,           15
 100,    3,   18.245100,  -96.911253,            9
 101,    3,   18.249705,  -96.529129,           28
 102,    3,   18.253287,  -96.146980,           34
 103,    3,   18.255846,  -95.764813,           38
 104,    3,   18.257381,  -95.382634,           43
 105,    3,   18.257894,  -95.000449,           36
 106,    3,   18.257384,  -94.618264,           37
 107,    3,   18.255850,  -94.236085,           40
 108,    3,   18.253294,  -93.853918,           42
 109,    3,   18.249714,  -93.471770,           45
 110,    3,   18.245112,  -93.089645,           46
 111,    3,   18.239486,  -92.707551,           46
 112,    3,   18.232838,  -92.325494,           46
 113,    3,   18.225168,  -91.943479,           47
 114,    3,   18.216476,  -91.561512,           45
 115,    3,   18.206761,  -91.179600,           43
 116,    3,   18.196025,  -90.797749,           44
 117,    3,   18.184268,  -90.415964,           43
 118,    3,   18.171490,  -90.034252,           40
 119,    3,   18.157691,  -89.652619,           35
 120,    3,   18.142872,  -89.271071,           25
 121,    3,   18.127033,  -88.889613,           17
 122,    3,   18.110176,  -88.508252,            4
 123,    3,   18.092299,  -88.126994,           11
 124,    3,   18.073404,  -87.745845,           19
 125,    3,   18.053492,  -87.364810,           34
 126,    3,   18.032563,  -86.983897,           39
 127,    3,   18.010617,  -86.603109,           42
 128,    3,   17.987655,  -86.222455,           42
 129,    3,   17.963679,  -85.841939,           37
 130,    3,   17.938688,  -85.461567,           33
 131,    3,   17.912684,  -85.081346,           33
 132,    3,   17.885667,  -84.701281,           33
 133,    3,   17.857638,  -84.321378,           34
 134,    3,   17.828598,  -83.941643,           33
 135,    3,   17.798547,  -83.562082,           29
 136,    3,   17.767488,  -83.182701,           29
 137,    3,   17.735420,  -82.803505,           30
 138,    3,   17.702344,  -82.424500,           28
 139,    3,   17.668263,  -82.045693,           27
 140,    3,   17.633175,  -81.667088,           25
 141,    3,   17.597084,  -81.288691,           25
 142,    3,   17.559989,  -80.910509,           24
 143,    3,   17.521893,  -80.532547,           26
 144,    3,   17.482795,  -80.154810,           31
 145,    3,   17.442698,  -79.777305,           35
 146,    3,   17.401602,  -79.400037,           37
 147,    3,   17.359509,  -79.023011,           38
 148,    3,   17.316420,  -78.646233,           37
 149,    3,   17.272336,  -78.269709,           34
 150,    3,   17.227259,  -77.893444,           29
 151,    3,   17.181190,  -77.517444,           25
 152,    3,   17.134131,  -77.141714,           25
 153,    3,   17.086082,  -76.766260,           26
 154,    3,   17.037046,  -76.391087,           33
 155,    3,   16.987024,  -76.016201,           33
 156,    3,   16.936017,  -75.641606,           37
 157,    3,   16.884027,  -75.267309,           36
 158,    3,   16.831056,  -74.893315,           35
 159,    3,   16.777105,  -74.519629,           34
 160,    3,   16.722176,  -74.146256,           34
 161,    3,   16.666271,  -73.773201,           34
 162,    3,   16.609391,  -73.400471,           33
 163,    3,   16.551538,  -73.028069,           33
 164,    3,   16.492713,  -72.656002,           31
 165,    3,   16.432920,  -72.284274,           31
 166,    3,   16.372159,  -71.912890,           34
 167,    3,   16.310432,  -71.541856,           34
 168,    3,   16.247742,  -71.171177,           35
 169,    3,   16.184090,  -70.800857,           37
 170,    3,   16.119479,  -70.430902,           39
 171,    3,   16.053909,  -70.061317,           41
 172,    3,   15.987384,  -69.692106,           41
 173,    3,   15.919906,  -69.323274,           41
 174,    3,   15.851475,  -68.954827,           41
 175,    3,   15.782096,  -68.586769,           40
 176,    3,   15.711769,  -68.219105,           38
 177,    3,   15.640498,  -67.851839,           37
 178,    3,   15.568283,  -67.484977,           43
 179,    3,   15.495128,  -67.118523,           42
 180,    3,   15.421035,  -66.752482,           41
 181,    3,   15.346006,  -66.386858,           41
 182,    3,   15.270044,  -66.021656,           36
 183,    3,   15.193150,  -65.656881,           30
 184,    3,   15.115328,  -65.292537,           24
 185,    3,   15.036580,  -64.928629,           20
   1,    4,   13.218725, -133.767747,           31
   2,    4,   13.319266, -133.414705,           30
   3,    4,   13.418946, -133.061128,           30
   4,    4,   13.517761, -132.707018,           29
   5,    4,   13.615709, -132.352379,           32
   6,    4,   13.712785, -131.997215,           35
   7,    4,   13.808988, -131.641529,           37
   8,    4,   13.904313, -131.285325,           38
   9,    4,   13.998758, -130.928608,           41
  10,    4,   14.092319, -130.571380,           41
  11,    4,   14.184995, -130.213646,           41
  12,    4,   14.276781, -129.855409,           40
  13,    4,   14.367675, -129.496674,           39
  14,    4,   14.457674, -129.137445,           39
  15,    4,   14.546774, -128.777725,           38
  16,    4,   14.634974, -128.417519,           37
  17,    4,   14.722271, -128.056830,           36
  18,    4,   14.808661, -127.695664,           36
  19,    4,   14.894142, -127.334023,           36
  20,    4,   14.978711, -126.971913,           37
  21,    4,   15.062365, -126.609338,           37
  22,    4,   15.145102, -126.246301,           37
  23,    4,   15.226920, -125.882808,           38
  24,    4,   15.307815, -125.518862,           34
  25,    4,   15.387785, -125.154468,           31
  26,    4,   15.466828, -124.789631,           33
  27,    4,   15.544941, -124.424354,           35
  28,    4,   15.622121, -124.058643,           39
  29,    4,   15.698366, -123.692502,           43
  30,    4,   15.773675, -123.325936,           45
  31,    4,   15.848043, -122.958948,           46
  32,    4,   15.921470, -122.591545,           46
  33,    4,   15.993953, -122.223730,           45
  34,    4,   16.065489, -121.855509,           43
  35,    4,   16.136076, -121.486885,           42
  36,    4,   16.205713, -121.117865,           41
  37,    4,   16.274396, -120.748452,           40
  38,    4,   16.342124, -120.378652,           40
  39,    4,   16.408895, -120.008469,           39
  40,    4,   16.474706, -119.637909,           36
  41,    4,   16.539556, -119.266976,           27
  42,    4,   16.603443, -118.895676,           26
  43,    4,   16.666364, -118.524013,           23
  44,    4,   16.728318, -118.151992,           23
  45,    4,   16.789302, -117.779619,           25
  46,    4,   16.849315, -117.406899,           29
  47,    4,   16.908356, -117.033836,           30
  48,    4,   16.966421, -116.660437,           38
  49,    4,   17.023510, -116.286706,           42
  50,    4,   17.079620, -115.912648,           42
  51,    4,   17.134750, -115.538269,           43
  52,    4,   17.188899, -115.163575,           43
  53,    4,   17.242064, -114.788569,           43
  54,    4,   17.294244, -114.413259,           41
  55,    4,   17.345437, -114.037648,           40
  56,    4,   17.395642, -113.661743,           39
  57,    4,   17.444857, -113.285550,           39
  58,    4,   17.493081, -112.909072,           38
  59,    4,   17.540312, -112.532317,           34
  60,    4,   17.586549, -112.155289,           33
  61,    4,   17.631791, -111.777994,           37
  62,    4,   17.676035, -111.400438,           36
  63,    4,   17.719281, -111.022626,           36
  64,    4,   17.761528, -110.644564,           41
  65,    4,   17.802773, -110.266257,           43
  66,    4,   17.843017, -109.887711,           44
  67,    4,   17.882257, -109.508932,           43
  68,    4,   17.920492, -109.129926,           38
  69,    4,   17.957722, -108.750697,           38
  70,    4,   17.993945, -108.371253,           38
  71,    4,   18.029160, -107.991598,           37
  72,    4,   18.063366, -107.611739,           29
  73,    4,   18.096561, -107.231682,           24
  74,    4,   18.128746, -106.851431,           27
  75,    4,   18.159919, -106.470993,           32
  76,    4,   18.190079, -106.090374,           34
  77,    4,   18.219225, -105.709580,           32
  78,    4,   18.247356, -105.328617,           30
  79,    4,   18.274471, -104.947490,           32
  80,    4,   18.300571, -104.566205,           33
  81,    4,   18.325653, -104.184769,           35
  82,    4,   18.349717, -103.803187,           36
  83,    4,   18.372762, -103.421465,           37
  84,    4,   18.394788, -103.039610,           37
  85,    4,   18.415794, -102.657627,           29
  86,    4,   18.435780, -102.275522,           24
  87,    4,   18.454744, -101.893301,           24
  88,    4,   18.472686, -101.510971,           24
  89,    4,   18.489607, -101.128537,           24
  90,    4,   18.505504, -100.746005,           29
  91,    4,   18.520378, -100.363382,           44
  92,    4,   18.534228,  -99.980673,           40
  93,    4,   18.547054,  -99.597885,           33
  94,    4,   18.558855,  -99.215023,           43
  95,    4,   18.569631,  -98.832095,           39
  96,    4,   18.579383,  -98.449105,           41
