   X,    Y,    Latitude,   Longitude, DPT_200612191200
   1,    1,   12.190000, -133.459000,           61
   2,    1,   12.289392, -133.108465,           61
   3,    1,   12.387933, -132.757405,           61
   4,    1,   12.485621, -132.405825,           60
   5,    1,   12.582452, -132.053728,           60
   6,    1,   12.678424, -131.701118,           60
   7,    1,   12.773532, -131.347998,           60
   8,    1,   12.867775, -130.994371,           60
   9,    1,   12.961149, -130.640243,           60
  10,    1,   13.053651, -130.285616,           60
  11,    1,   13.145277, -129.930494,           60
  12,    1,   13.236026, -129.574881,           60
  13,    1,   13.325894, -129.218781,           60
  14,    1,   13.414878, -128.862198,           60
  15,    1,   13.502975, -128.505136,           60
  16,    1,   13.590183, -128.147599,           60
  17,    1,   13.676498, -127.789590,           59
  18,    1,   13.761918, -127.431115,           59
  19,    1,   13.846441, -127.072176,           60
  20,    1,   13.930063, -126.712779,           60
  21,    1,   14.012781, -126.352927,           59
  22,    1,   14.094594, -125.992625,           59
  23,    1,   14.175498, -125.631877,           60
  24,    1,   14.255491, -125.270687,           60
  25,    1,   14.334570, -124.909059,           60
  26,    1,   14.412733, -124.546998,           59
  27,    1,   14.489977, -124.184509,           59
  28,    1,   14.566300, -123.821595,           59
  29,    1,   14.641700, -123.458261,           58
  30,    1,   14.716174, -123.094512,           58
  31,    1,   14.789719, -122.730352,           58
  32,    1,   14.862333, -122.365786,           56
  33,    1,   14.934015, -122.000818,           55
  34,    1,   15.004761, -121.635453,           54
  35,    1,   15.074570, -121.269695,           53
  36,    1,   15.143440, -120.903550,           52
  37,    1,   15.211367, -120.537022,           51
  38,    1,   15.278350, -120.170116,           54
  39,    1,   15.344387, -119.802836,           56
  40,    1,   15.409476, -119.435188,           58
  41,    1,   15.473615, -119.067177,           56
  42,    1,   15.536802, -118.698806,           57
  43,    1,   15.599034, -118.330082,           57
  44,    1,   15.660310, -117.961008,           57
  45,    1,   15.720628, -117.591591,           55
  46,    1,   15.779986, -117.221835,           52
  47,    1,   15.838382, -116.851744,           51
  48,    1,   15.895815, -116.481326,           50
  49,    1,   15.952282, -116.110583,           53
  50,    1,   16.007781, -115.739522,           54
  51,    1,   16.062312, -115.368147,           55
  52,    1,   16.115872, -114.996464,           54
  53,    1,   16.168460, -114.624478,           55
  54,    1,   16.220074, -114.252194,           55
  55,    1,   16.270712, -113.879618,           55
  56,    1,   16.320373, -113.506754,           55
  57,    1,   16.369056, -113.133609,           55
  58,    1,   16.416758, -112.760187,           55
  59,    1,   16.463479, -112.386494,           53
  60,    1,   16.509216, -112.012534,           50
  61,    1,   16.553969, -111.638315,           47
  62,    1,   16.597736, -111.263840,           50
  63,    1,   16.640516, -110.889116,           56
  64,    1,   16.682307, -110.514148,           56
  65,    1,   16.723109, -110.138941,           56
  66,    1,   16.762919, -109.763502,           55
  67,    1,   16.801737, -109.387834,           55
  68,    1,   16.839562, -109.011945,           50
  69,    1,   16.876391, -108.635840,           49
  70,    1,   16.912225, -108.259524,           47
  71,    1,   16.947062, -107.883002,           47
  72,    1,   16.980901, -107.506282,           47
  73,    1,   17.013741, -107.129367,           45
  74,    1,   17.045581, -106.752265,           46
  75,    1,   17.076420, -106.374980,           48
  76,    1,   17.106257, -105.997518,           51
  77,    1,   17.135091, -105.619886,           52
  78,    1,   17.162921, -105.242088,           51
  79,    1,   17.189747, -104.864131,           52
  80,    1,   17.215567, -104.486020,           50
  81,    1,   17.240381, -104.107761,           50
  82,    1,   17.264189, -103.729360,           49
  83,    1,   17.286988, -103.350823,           49
  84,    1,   17.308779, -102.972156,           49
  85,    1,   17.329561, -102.593364,           48
  86,    1,   17.349333, -102.214453,           48
  87,    1,   17.368095, -101.835429,           47
  88,    1,   17.385847, -101.456299,           47
  89,    1,   17.402586, -101.077067,           48
  90,    1,   17.418314, -100.697740,           49
  91,    1,   17.433030, -100.318324,           57
  92,    1,   17.446732,  -99.938824,           58
  93,    1,   17.459422,  -99.559247,           60
  94,    1,   17.471097,  -99.179599,           55
  95,    1,   17.481759,  -98.799885,           61
  96,    1,   17.491407,  -98.420111,           47
  97,    1,   17.500039,  -98.040284,           45
  98,    1,   17.507657,  -97.660409,           51
  99,    1,   17.514260,  -97.280492,           57
 100,    1,   17.519848,  -96.900539,           56
 101,    1,   17.524420,  -96.520556,           57
 102,    1,   17.527976,  -96.140550,           56
 103,    1,   17.530517,  -95.760525,           57
 104,    1,   17.532042,  -95.380489,           60
 105,    1,   17.532551,  -95.000447,           55
 106,    1,   17.532044,  -94.620404,           57
 107,    1,   17.530522,  -94.240368,           58
 108,    1,   17.527983,  -93.860343,           59
 109,    1,   17.524429,  -93.480337,           59
 110,    1,   17.519860,  -93.100354,           59
 111,    1,   17.514275,  -92.720401,           59
 112,    1,   17.507674,  -92.340484,           60
 113,    1,   17.500058,  -91.960609,           60
 114,    1,   17.491428,  -91.580782,           60
 115,    1,   17.481783,  -91.201008,           60
 116,    1,   17.471124,  -90.821294,           60
 117,    1,   17.459450,  -90.441645,           58
 118,    1,   17.446763,  -90.062068,           58
 119,    1,   17.433063,  -89.682568,           58
 120,    1,   17.418350,  -89.303152,           58
 121,    1,   17.402624,  -88.923825,           58
 122,    1,   17.385887,  -88.544593,           59
 123,    1,   17.368138,  -88.165462,           58
 124,    1,   17.349379,  -87.786438,           57
 125,    1,   17.329609,  -87.407527,           58
 126,    1,   17.308829,  -87.028735,           58
 127,    1,   17.287040,  -86.650067,           59
 128,    1,   17.264243,  -86.271530,           59
 129,    1,   17.240439,  -85.893128,           58
 130,    1,   17.215627,  -85.514869,           59
 131,    1,   17.189809,  -85.136758,           56
 132,    1,   17.162986,  -84.758800,           53
 133,    1,   17.135158,  -84.381002,           52
 134,    1,   17.106326,  -84.003369,           52
 135,    1,   17.076491,  -83.625907,           53
 136,    1,   17.045655,  -83.248622,           52
 137,    1,   17.013817,  -82.871519,           52
 138,    1,   16.980980,  -82.494604,           52
 139,    1,   16.947143,  -82.117883,           52
 140,    1,   16.912308,  -81.741361,           51
 141,    1,   16.876477,  -81.365045,           48
 142,    1,   16.839649,  -80.988939,           47
 143,    1,   16.801827,  -80.613049,           49
 144,    1,   16.763012,  -80.237381,           50
 145,    1,   16.723204,  -79.861941,           52
 146,    1,   16.682405,  -79.486734,           54
 147,    1,   16.640616,  -79.111765,           56
 148,    1,   16.597838,  -78.737040,           57
 149,    1,   16.554073,  -78.362565,           58
 150,    1,   16.509323,  -77.988345,           57
 151,    1,   16.463587,  -77.614385,           58
 152,    1,   16.416869,  -77.240691,           59
 153,    1,   16.369169,  -76.867269,           59
 154,    1,   16.320489,  -76.494122,           59
 155,    1,   16.270830,  -76.121258,           59
 156,    1,   16.220194,  -75.748681,           60
 157,    1,   16.168583,  -75.376397,           59
 158,    1,   16.115997,  -75.004410,           58
 159,    1,   16.062439,  -74.632726,           58
 160,    1,   16.007911,  -74.261351,           59
 161,    1,   15.952413,  -73.890289,           60
 162,    1,   15.895949,  -73.519546,           61
 163,    1,   15.838518,  -73.149126,           61
 164,    1,   15.780125,  -72.779035,           61
 165,    1,   15.720769,  -72.409278,           61
 166,    1,   15.660453,  -72.039860,           61
 167,    1,   15.599179,  -71.670786,           60
 168,    1,   15.536949,  -71.302060,           60
 169,    1,   15.473765,  -70.933689,           60
 170,    1,   15.409628,  -70.565676,           61
 171,    1,   15.344542,  -70.198027,           61
 172,    1,   15.278507,  -69.830747,           61
 173,    1,   15.211525,  -69.463840,           61
 174,    1,   15.143600,  -69.097311,           61
 175,    1,   15.074733,  -68.731165,           60
 176,    1,   15.004927,  -68.365407,           58
 177,    1,   14.934183,  -68.000041,           54
 178,    1,   14.862503,  -67.635072,           49
 179,    1,   14.789891,  -67.270505,           46
 180,    1,   14.716348,  -66.906344,           44
 181,    1,   14.641876,  -66.542593,           39
 182,    1,   14.566479,  -66.179259,           41
 183,    1,   14.490158,  -65.816344,           48
 184,    1,   14.412916,  -65.453853,           53
 185,    1,   14.334755,  -65.091791,           52
   1,    2,   12.532556, -133.561383,           61
   2,    2,   12.632332, -133.210016,           61
   3,    2,   12.731254, -132.858120,           60
   4,    2,   12.829319, -132.505701,           60
   5,    2,   12.926524, -132.152760,           59
   6,    2,   13.022865, -131.799302,           59
   7,    2,   13.118339, -131.445330,           60
   8,    2,   13.212944, -131.090849,           59
   9,    2,   13.306676, -130.735861,           59
  10,    2,   13.399532, -130.380371,           59
  11,    2,   13.491510, -130.024382,           59
  12,    2,   13.582605, -129.667898,           59
  13,    2,   13.672816, -129.310924,           59
  14,    2,   13.762140, -128.953463,           59
  15,    2,   13.850573, -128.595519,           59
  16,    2,   13.938112, -128.237096,           59
  17,    2,   14.024756, -127.878198,           59
  18,    2,   14.110501, -127.518830,           59
  19,    2,   14.195344, -127.158995,           59
  20,    2,   14.279282, -126.798698,           59
  21,    2,   14.362314, -126.437942,           59
  22,    2,   14.444436, -126.076733,           59
  23,    2,   14.525645, -125.715074,           59
  24,    2,   14.605940, -125.352970,           59
  25,    2,   14.685317, -124.990424,           59
  26,    2,   14.763775, -124.627442,           59
  27,    2,   14.841310, -124.264028,           59
  28,    2,   14.917920, -123.900187,           58
  29,    2,   14.993602, -123.535922,           58
  30,    2,   15.068355, -123.171238,           58
  31,    2,   15.142176, -122.806140,           57
  32,    2,   15.215063, -122.440633,           55
  33,    2,   15.287012, -122.074721,           53
  34,    2,   15.358023, -121.708408,           52
  35,    2,   15.428092, -121.341700,           51
  36,    2,   15.497218, -120.974601,           50
  37,    2,   15.565399, -120.607117,           49
  38,    2,   15.632631, -120.239251,           48
  39,    2,   15.698914, -119.871008,           47
  40,    2,   15.764245, -119.502394,           50
  41,    2,   15.828622, -119.133414,           55
  42,    2,   15.892042, -118.764072,           56
  43,    2,   15.954505, -118.394373,           55
  44,    2,   16.016008, -118.024322,           56
  45,    2,   16.076549, -117.653924,           56
  46,    2,   16.136127, -117.283185,           56
  47,    2,   16.194738, -116.912109,           54
  48,    2,   16.252383, -116.540702,           52
  49,    2,   16.309058, -116.168968,           49
  50,    2,   16.364762, -115.796914,           50
  51,    2,   16.419493, -115.424543,           52
  52,    2,   16.473251, -115.051861,           54
  53,    2,   16.526032, -114.678874,           54
  54,    2,   16.577835, -114.305587,           54
  55,    2,   16.628659, -113.932004,           54
  56,    2,   16.678502, -113.558132,           55
  57,    2,   16.727363, -113.183976,           55
  58,    2,   16.775240, -112.809541,           55
  59,    2,   16.822132, -112.434833,           55
  60,    2,   16.868036, -112.059856,           53
  61,    2,   16.912953, -111.684617,           50
  62,    2,   16.956880, -111.309120,           49
  63,    2,   16.999816, -110.933373,           52
  64,    2,   17.041759, -110.557379,           56
  65,    2,   17.082710, -110.181144,           56
  66,    2,   17.122665, -109.804675,           54
  67,    2,   17.161624, -109.427976,           53
  68,    2,   17.199586, -109.051053,           51
  69,    2,   17.236550, -108.673913,           48
  70,    2,   17.272514, -108.296559,           47
  71,    2,   17.307478, -107.918999,           45
  72,    2,   17.341440, -107.541238,           47
  73,    2,   17.374399, -107.163282,           45
  74,    2,   17.406354, -106.785136,           42
  75,    2,   17.437305, -106.406806,           45
  76,    2,   17.467250, -106.028297,           48
  77,    2,   17.496188, -105.649617,           50
  78,    2,   17.524119, -105.270770,           50
  79,    2,   17.551042, -104.891762,           52
  80,    2,   17.576956, -104.512599,           51
  81,    2,   17.601860, -104.133287,           50
  82,    2,   17.625753, -103.753831,           51
  83,    2,   17.648635, -103.374239,           52
  84,    2,   17.670505, -102.994514,           52
  85,    2,   17.691362, -102.614664,           51
  86,    2,   17.711205, -102.234695,           50
  87,    2,   17.730035, -101.854612,           49
  88,    2,   17.747850, -101.474420,           50
  89,    2,   17.764650, -101.094127,           57
  90,    2,   17.780435, -100.713738,           60
  91,    2,   17.795203, -100.333259,           60
  92,    2,   17.808956,  -99.952696,           59
  93,    2,   17.821691,  -99.572054,           56
  94,    2,   17.833408,  -99.191341,           45
  95,    2,   17.844109,  -98.810561,           46
  96,    2,   17.853791,  -98.429721,           42
  97,    2,   17.862455,  -98.048827,           47
  98,    2,   17.870100,  -97.667885,           52
  99,    2,   17.876727,  -97.286901,           56
 100,    2,   17.882334,  -96.905881,           52
 101,    2,   17.886923,  -96.524830,           49
 102,    2,   17.890492,  -96.143756,           52
 103,    2,   17.893042,  -95.762663,           58
 104,    2,   17.894573,  -95.381559,           60
 105,    2,   17.895084,  -95.000448,           55
 106,    2,   17.894575,  -94.619337,           56
 107,    2,   17.893047,  -94.238233,           57
 108,    2,   17.890499,  -93.857140,           58
 109,    2,   17.886933,  -93.476065,           59
 110,    2,   17.882346,  -93.095015,           60
 111,    2,   17.876741,  -92.713994,           60
 112,    2,   17.870117,  -92.333010,           60
 113,    2,   17.862474,  -91.952068,           60
 114,    2,   17.853812,  -91.571174,           60
 115,    2,   17.844133,  -91.190334,           60
 116,    2,   17.833435,  -90.809554,           60
 117,    2,   17.821719,  -90.428841,           58
 118,    2,   17.808987,  -90.048199,           56
 119,    2,   17.795237,  -89.667636,           56
 120,    2,   17.780471,  -89.287156,           54
 121,    2,   17.764689,  -88.906767,           54
 122,    2,   17.747891,  -88.526473,           55
 123,    2,   17.730078,  -88.146282,           57
 124,    2,   17.711251,  -87.766198,           59
 125,    2,   17.691409,  -87.386229,           59
 126,    2,   17.670555,  -87.006378,           59
 127,    2,   17.648687,  -86.626654,           59
 128,    2,   17.625808,  -86.247061,           59
 129,    2,   17.601917,  -85.867605,           59
 130,    2,   17.577016,  -85.488293,           58
 131,    2,   17.551104,  -85.109130,           53
 132,    2,   17.524184,  -84.730121,           52
 133,    2,   17.496255,  -84.351274,           52
 134,    2,   17.467319,  -83.972593,           53
 135,    2,   17.437376,  -83.594084,           53
 136,    2,   17.406428,  -83.215753,           51
 137,    2,   17.374475,  -82.837607,           51
 138,    2,   17.341518,  -82.459650,           52
 139,    2,   17.307559,  -82.081888,           52
 140,    2,   17.272597,  -81.704328,           51
 141,    2,   17.236636,  -81.326974,           52
 142,    2,   17.199674,  -80.949833,           51
 143,    2,   17.161715,  -80.572910,           52
 144,    2,   17.122758,  -80.196211,           52
 145,    2,   17.082805,  -79.819741,           50
 146,    2,   17.041857,  -79.443506,           52
 147,    2,   16.999916,  -79.067511,           55
 148,    2,   16.956982,  -78.691763,           56
 149,    2,   16.913057,  -78.316266,           57
 150,    2,   16.868143,  -77.941026,           58
 151,    2,   16.822241,  -77.566049,           57
 152,    2,   16.775351,  -77.191339,           58
 153,    2,   16.727477,  -76.816904,           59
 154,    2,   16.678618,  -76.442747,           59
 155,    2,   16.628777,  -76.068874,           58
 156,    2,   16.577956,  -75.695291,           59
 157,    2,   16.526154,  -75.322003,           57
 158,    2,   16.473376,  -74.949015,           56
 159,    2,   16.419621,  -74.576333,           57
 160,    2,   16.364892,  -74.203961,           58
 161,    2,   16.309190,  -73.831906,           57
 162,    2,   16.252517,  -73.460171,           58
 163,    2,   16.194875,  -73.088763,           60
 164,    2,   16.136266,  -72.717687,           60
 165,    2,   16.076690,  -72.346947,           60
 166,    2,   16.016152,  -71.976548,           60
 167,    2,   15.954651,  -71.606497,           60
 168,    2,   15.892190,  -71.236797,           60
 169,    2,   15.828772,  -70.867454,           61
 170,    2,   15.764397,  -70.498473,           61
 171,    2,   15.699069,  -70.129858,           61
 172,    2,   15.632788,  -69.761615,           61
 173,    2,   15.565558,  -69.393748,           61
 174,    2,   15.497380,  -69.026262,           60
 175,    2,   15.428256,  -68.659162,           59
 176,    2,   15.358189,  -68.292453,           57
 177,    2,   15.287180,  -67.926140,           55
 178,    2,   15.215233,  -67.560227,           51
 179,    2,   15.142349,  -67.194719,           42
 180,    2,   15.068530,  -66.829620,           41
 181,    2,   14.993779,  -66.464935,           46
 182,    2,   14.918099,  -66.100669,           50
 183,    2,   14.841491,  -65.736826,           55
 184,    2,   14.763958,  -65.373411,           54
 185,    2,   14.685503,  -65.010428,           44
   1,    3,   12.875468, -133.664297,           60
   2,    3,   12.975627, -133.312094,           60
   3,    3,   13.074929, -132.959360,           59
   4,    3,   13.173370, -132.606097,           59
   5,    3,   13.270946, -132.252309,           59
   6,    3,   13.367656, -131.898000,           59
   7,    3,   13.463495, -131.543173,           58
   8,    3,   13.558460, -131.187832,           57
   9,    3,   13.652550, -130.831981,           58
  10,    3,   13.745759, -130.475624,           57
  11,    3,   13.838086, -130.118764,           57
  12,    3,   13.929528, -129.761406,           58
  13,    3,   14.020081, -129.403554,           58
  14,    3,   14.109742, -129.045210,           57
  15,    3,   14.198510, -128.686381,           57
  16,    3,   14.286380, -128.327068,           56
  17,    3,   14.373351, -127.967277,           56
  18,    3,   14.459419, -127.607012,           57
  19,    3,   14.544581, -127.246276,           57
  20,    3,   14.628836, -126.885075,           58
  21,    3,   14.712179, -126.523411,           58
  22,    3,   14.794609, -126.161290,           58
  23,    3,   14.876124, -125.798716,           58
  24,    3,   14.956719, -125.435694,           58
  25,    3,   15.036393, -125.072226,           58
  26,    3,   15.115144, -124.708319,           58
  27,    3,   15.192968, -124.343976,           57
  28,    3,   15.269864, -123.979202,           57
  29,    3,   15.345829, -123.614001,           57
  30,    3,   15.420860, -123.248378,           55
  31,    3,   15.494955, -122.882338,           51
  32,    3,   15.568112, -122.515885,           48
  33,    3,   15.640329, -122.149024,           48
  34,    3,   15.711603, -121.781759,           46
  35,    3,   15.781932, -121.414096,           45
  36,    3,   15.851313, -121.046039,           45
  37,    3,   15.919746, -120.677592,           45
  38,    3,   15.987227, -120.308762,           43
  39,    3,   16.053754, -119.939552,           40
  40,    3,   16.119326, -119.569967,           36
  41,    3,   16.183940, -119.200013,           40
  42,    3,   16.247594, -118.829694,           51
  43,    3,   16.310286, -118.459015,           55
  44,    3,   16.372015, -118.087982,           55
  45,    3,   16.432778, -117.716600,           55
  46,    3,   16.492574, -117.344872,           56
  47,    3,   16.551400, -116.972806,           56
  48,    3,   16.609256, -116.600405,           55
  49,    3,   16.666138, -116.227675,           54
  50,    3,   16.722046, -115.854622,           51
  51,    3,   16.776977, -115.481249,           48
  52,    3,   16.830930, -115.107564,           48
  53,    3,   16.883904, -114.733570,           51
  54,    3,   16.935896, -114.359274,           54
  55,    3,   16.986905, -113.984680,           54
  56,    3,   17.036930, -113.609795,           54
  57,    3,   17.085968, -113.234622,           54
  58,    3,   17.134019, -112.859169,           54
  59,    3,   17.181081, -112.483440,           55
  60,    3,   17.227152, -112.107440,           55
  61,    3,   17.272231, -111.731176,           53
  62,    3,   17.316317, -111.354652,           51
  63,    3,   17.359409, -110.977875,           52
  64,    3,   17.401504, -110.600850,           56
  65,    3,   17.442602, -110.223582,           57
  66,    3,   17.482702, -109.846077,           56
  67,    3,   17.521802, -109.468341,           49
  68,    3,   17.559901, -109.090379,           48
  69,    3,   17.596998, -108.712198,           47
  70,    3,   17.633092, -108.333802,           46
  71,    3,   17.668181, -107.955198,           44
  72,    3,   17.702265, -107.576390,           46
  73,    3,   17.735343, -107.197386,           46
  74,    3,   17.767414, -106.818191,           38
  75,    3,   17.798476, -106.438810,           40
  76,    3,   17.828528, -106.059249,           45
  77,    3,   17.857571, -105.679515,           47
  78,    3,   17.885602, -105.299612,           49
  79,    3,   17.912622, -104.919548,           50
  80,    3,   17.938628, -104.539327,           50
  81,    3,   17.963621, -104.158955,           52
  82,    3,   17.987600, -103.778440,           51
  83,    3,   18.010564, -103.397786,           50
  84,    3,   18.032512, -103.016999,           50
  85,    3,   18.053444, -102.636085,           47
  86,    3,   18.073359, -102.255051,           51
  87,    3,   18.092256, -101.873902,           51
  88,    3,   18.110135, -101.492644,           50
  89,    3,   18.126995, -101.111284,           56
  90,    3,   18.142836, -100.729826,           53
  91,    3,   18.157657, -100.348278,           49
  92,    3,   18.171459,  -99.966645,           51
  93,    3,   18.184239,  -99.584933,           42
  94,    3,   18.195999,  -99.203149,           45
  95,    3,   18.206737,  -98.821298,           47
  96,    3,   18.216454,  -98.439386,           44
  97,    3,   18.225149,  -98.057419,           51
  98,    3,   18.232822,  -97.675404,           53
  99,    3,   18.239472,  -97.293347,           52
 100,    3,   18.245100,  -96.911253,           55
 101,    3,   18.249705,  -96.529129,           48
 102,    3,   18.253287,  -96.146980,           53
 103,    3,   18.255846,  -95.764813,           57
 104,    3,   18.257381,  -95.382634,           59
 105,    3,   18.257894,  -95.000449,           57
 106,    3,   18.257384,  -94.618264,           55
 107,    3,   18.255850,  -94.236085,           55
 108,    3,   18.253294,  -93.853918,           56
 109,    3,   18.249714,  -93.471770,           58
 110,    3,   18.245112,  -93.089645,           59
 111,    3,   18.239486,  -92.707551,           60
 112,    3,   18.232838,  -92.325494,           60
 113,    3,   18.225168,  -91.943479,           60
 114,    3,   18.216476,  -91.561512,           59
 115,    3,   18.206761,  -91.179600,           58
 116,    3,   18.196025,  -90.797749,           59
 117,    3,   18.184268,  -90.415964,           56
 118,    3,   18.171490,  -90.034252,           54
 119,    3,   18.157691,  -89.652619,           53
 120,    3,   18.142872,  -89.271071,           53
 121,    3,   18.127033,  -88.889613,           53
 122,    3,   18.110176,  -88.508252,           53
 123,    3,   18.092299,  -88.126994,           56
 124,    3,   18.073404,  -87.745845,           60
 125,    3,   18.053492,  -87.364810,           61
 126,    3,   18.032563,  -86.983897,           61
 127,    3,   18.010617,  -86.603109,           60
 128,    3,   17.987655,  -86.222455,           59
 129,    3,   17.963679,  -85.841939,           59
 130,    3,   17.938688,  -85.461567,           54
 131,    3,   17.912684,  -85.081346,           52
 132,    3,   17.885667,  -84.701281,           51
 133,    3,   17.857638,  -84.321378,           53
 134,    3,   17.828598,  -83.941643,           54
 135,    3,   17.798547,  -83.562082,           53
 136,    3,   17.767488,  -83.182701,           52
 137,    3,   17.735420,  -82.803505,           50
 138,    3,   17.702344,  -82.424500,           50
 139,    3,   17.668263,  -82.045693,           51
 140,    3,   17.633175,  -81.667088,           52
 141,    3,   17.597084,  -81.288691,           52
 142,    3,   17.559989,  -80.910509,           51
 143,    3,   17.521893,  -80.532547,           52
 144,    3,   17.482795,  -80.154810,           53
 145,    3,   17.442698,  -79.777305,           55
 146,    3,   17.401602,  -79.400037,           53
 147,    3,   17.359509,  -79.023011,           52
 148,    3,   17.316420,  -78.646233,           54
 149,    3,   17.272336,  -78.269709,           55
 150,    3,   17.227259,  -77.893444,           56
 151,    3,   17.181190,  -77.517444,           56
 152,    3,   17.134131,  -77.141714,           57
 153,    3,   17.086082,  -76.766260,           58
 154,    3,   17.037046,  -76.391087,           59
 155,    3,   16.987024,  -76.016201,           59
 156,    3,   16.936017,  -75.641606,           59
 157,    3,   16.884027,  -75.267309,           57
 158,    3,   16.831056,  -74.893315,           56
 159,    3,   16.777105,  -74.519629,           56
 160,    3,   16.722176,  -74.146256,           56
 161,    3,   16.666271,  -73.773201,           56
 162,    3,   16.609391,  -73.400471,           56
 163,    3,   16.551538,  -73.028069,           57
 164,    3,   16.492713,  -72.656002,           59
 165,    3,   16.432920,  -72.284274,           59
 166,    3,   16.372159,  -71.912890,           60
 167,    3,   16.310432,  -71.541856,           59
 168,    3,   16.247742,  -71.171177,           60
 169,    3,   16.184090,  -70.800857,           61
 170,    3,   16.119479,  -70.430902,           61
 171,    3,   16.053909,  -70.061317,           61
 172,    3,   15.987384,  -69.692106,           61
 173,    3,   15.919906,  -69.323274,           61
 174,    3,   15.851475,  -68.954827,           60
 175,    3,   15.782096,  -68.586769,           59
 176,    3,   15.711769,  -68.219105,           57
 177,    3,   15.640498,  -67.851839,           55
 178,    3,   15.568283,  -67.484977,           51
 179,    3,   15.495128,  -67.118523,           47
 180,    3,   15.421035,  -66.752482,           51
 181,    3,   15.346006,  -66.386858,           48
 182,    3,   15.270044,  -66.021656,           48
 183,    3,   15.193150,  -65.656881,           46
 184,    3,   15.115328,  -65.292537,           41
 185,    3,   15.036580,  -64.928629,           47
   1,    4,   13.218725, -133.767747,           60
   2,    4,   13.319266, -133.414705,           59
   3,    4,   13.418946, -133.061128,           59
   4,    4,   13.517761, -132.707018,           59
   5,    4,   13.615709, -132.352379,           59
   6,    4,   13.712785, -131.997215,           58
   7,    4,   13.808988, -131.641529,           58
   8,    4,   13.904313, -131.285325,           58
   9,    4,   13.998758, -130.928608,           57
  10,    4,   14.092319, -130.571380,           55
  11,    4,   14.184995, -130.213646,           56
  12,    4,   14.276781, -129.855409,           56
  13,    4,   14.367675, -129.496674,           56
  14,    4,   14.457674, -129.137445,           56
  15,    4,   14.546774, -128.777725,           56
  16,    4,   14.634974, -128.417519,           55
  17,    4,   14.722271, -128.056830,           54
  18,    4,   14.808661, -127.695664,           54
  19,    4,   14.894142, -127.334023,           56
  20,    4,   14.978711, -126.971913,           57
  21,    4,   15.062365, -126.609338,           57
  22,    4,   15.145102, -126.246301,           58
  23,    4,   15.226920, -125.882808,           58
  24,    4,   15.307815, -125.518862,           57
  25,    4,   15.387785, -125.154468,           57
  26,    4,   15.466828, -124.789631,           57
  27,    4,   15.544941, -124.424354,           57
  28,    4,   15.622121, -124.058643,           56
  29,    4,   15.698366, -123.692502,           53
  30,    4,   15.773675, -123.325936,           50
  31,    4,   15.848043, -122.958948,           47
  32,    4,   15.921470, -122.591545,           45
  33,    4,   15.993953, -122.223730,           43
  34,    4,   16.065489, -121.855509,           38
  35,    4,   16.136076, -121.486885,           34
  36,    4,   16.205713, -121.117865,           32
  37,    4,   16.274396, -120.748452,           34
  38,    4,   16.342124, -120.378652,           34
  39,    4,   16.408895, -120.008469,           28
  40,    4,   16.474706, -119.637909,           30
  41,    4,   16.539556, -119.266976,           36
  42,    4,   16.603443, -118.895676,           36
  43,    4,   16.666364, -118.524013,           45
  44,    4,   16.728318, -118.151992,           56
  45,    4,   16.789302, -117.779619,           55
  46,    4,   16.849315, -117.406899,           53
  47,    4,   16.908356, -117.033836,           55
  48,    4,   16.966421, -116.660437,           56
  49,    4,   17.023510, -116.286706,           56
  50,    4,   17.079620, -115.912648,           55
  51,    4,   17.134750, -115.538269,           52
  52,    4,   17.188899, -115.163575,           50
  53,    4,   17.242064, -114.788569,           48
  54,    4,   17.294244, -114.413259,           50
  55,    4,   17.345437, -114.037648,           52
  56,    4,   17.395642, -113.661743,           53
  57,    4,   17.444857, -113.285550,           54
  58,    4,   17.493081, -112.909072,           55
  59,    4,   17.540312, -112.532317,           54
  60,    4,   17.586549, -112.155289,           54
  61,    4,   17.631791, -111.777994,           55
  62,    4,   17.676035, -111.400438,           54
  63,    4,   17.719281, -111.022626,           52
  64,    4,   17.761528, -110.644564,           56
  65,    4,   17.802773, -110.266257,           57
  66,    4,   17.843017, -109.887711,           56
  67,    4,   17.882257, -109.508932,           51
  68,    4,   17.920492, -109.129926,           46
  69,    4,   17.957722, -108.750697,           49
  70,    4,   17.993945, -108.371253,           44
  71,    4,   18.029160, -107.991598,           44
  72,    4,   18.063366, -107.611739,           44
  73,    4,   18.096561, -107.231682,           45
  74,    4,   18.128746, -106.851431,           39
  75,    4,   18.159919, -106.470993,           35
  76,    4,   18.190079, -106.090374,           40
  77,    4,   18.219225, -105.709580,           45
  78,    4,   18.247356, -105.328617,           47
  79,    4,   18.274471, -104.947490,           49
  80,    4,   18.300571, -104.566205,           49
  81,    4,   18.325653, -104.184769,           48
  82,    4,   18.349717, -103.803187,           47
  83,    4,   18.372762, -103.421465,           47
  84,    4,   18.394788, -103.039610,           54
  85,    4,   18.415794, -102.657627,           56
  86,    4,   18.435780, -102.275522,           55
  87,    4,   18.454744, -101.893301,           52
  88,    4,   18.472686, -101.510971,           49
  89,    4,   18.489607, -101.128537,           54
  90,    4,   18.505504, -100.746005,           51
  91,    4,   18.520378, -100.363382,           47
  92,    4,   18.534228,  -99.980673,           48
  93,    4,   18.547054,  -99.597885,           46
  94,    4,   18.558855,  -99.215023,           44
  95,    4,   18.569631,  -98.832095,           43
  96,    4,   18.579383,  -98.449105,           44
