   X,    Y,    Latitude,   Longitude, 4LFTX_200612200600
 116,    1,   17.471124,  -90.821294,           -1
 117,    1,   17.459450,  -90.441645,            2
 118,    1,   17.446763,  -90.062068,            1
 119,    1,   17.433063,  -89.682568,            0
 120,    1,   17.418350,  -89.303152,           -1
 121,    1,   17.402624,  -88.923825,           -1
 122,    1,   17.385887,  -88.544593,           -2
 123,    1,   17.368138,  -88.165462,           -3
 124,    1,   17.349379,  -87.786438,           -3
 125,    1,   17.329609,  -87.407527,           -2
 126,    1,   17.308829,  -87.028735,           -1
 127,    1,   17.287040,  -86.650067,           -2
 128,    1,   17.264243,  -86.271530,           -1
 129,    1,   17.240439,  -85.893128,           -1
 130,    1,   17.215627,  -85.514869,           -1
 131,    1,   17.189809,  -85.136758,           -2
 132,    1,   17.162986,  -84.758800,           -2
 133,    1,   17.135158,  -84.381002,           -3
 134,    1,   17.106326,  -84.003369,           -2
 135,    1,   17.076491,  -83.625907,           -2
 136,    1,   17.045655,  -83.248622,           -1
 137,    1,   17.013817,  -82.871519,           -1
 138,    1,   16.980980,  -82.494604,           -3
 139,    1,   16.947143,  -82.117883,           -2
 140,    1,   16.912308,  -81.741361,           -2
 141,    1,   16.876477,  -81.365045,           -2
 142,    1,   16.839649,  -80.988939,           -2
 143,    1,   16.801827,  -80.613049,           -2
 144,    1,   16.763012,  -80.237381,           -2
 145,    1,   16.723204,  -79.861941,            0
 146,    1,   16.682405,  -79.486734,            0
 147,    1,   16.640616,  -79.111765,            0
 148,    1,   16.597838,  -78.737040,           -1
 149,    1,   16.554073,  -78.362565,           -3
 150,    1,   16.509323,  -77.988345,           -3
 151,    1,   16.463587,  -77.614385,           -3
 152,    1,   16.416869,  -77.240691,           -4
 153,    1,   16.369169,  -76.867269,           -4
 154,    1,   16.320489,  -76.494122,           -5
 155,    1,   16.270830,  -76.121258,           -6
 156,    1,   16.220194,  -75.748681,           -7
 157,    1,   16.168583,  -75.376397,           -6
 158,    1,   16.115997,  -75.004410,           -6
 159,    1,   16.062439,  -74.632726,           -5
 160,    1,   16.007911,  -74.261351,           -5
 161,    1,   15.952413,  -73.890289,           -4
 162,    1,   15.895949,  -73.519546,           -3
 163,    1,   15.838518,  -73.149126,           -4
 164,    1,   15.780125,  -72.779035,           -4
 165,    1,   15.720769,  -72.409278,           -5
 166,    1,   15.660453,  -72.039860,           -4
 167,    1,   15.599179,  -71.670786,           -4
 168,    1,   15.536949,  -71.302060,           -3
 169,    1,   15.473765,  -70.933689,           -3
 170,    1,   15.409628,  -70.565676,           -3
 171,    1,   15.344542,  -70.198027,           -4
 172,    1,   15.278507,  -69.830747,           -5
 173,    1,   15.211525,  -69.463840,           -4
 174,    1,   15.143600,  -69.097311,           -4
 175,    1,   15.074733,  -68.731165,           -3
 176,    1,   15.004927,  -68.365407,           -5
 177,    1,   14.934183,  -68.000041,           -3
 178,    1,   14.862503,  -67.635072,           -3
 179,    1,   14.789891,  -67.270505,           -5
 180,    1,   14.716348,  -66.906344,           -6
 181,    1,   14.641876,  -66.542593,           -2
 182,    1,   14.566479,  -66.179259,           -1
 183,    1,   14.490158,  -65.816344,           -1
 184,    1,   14.412916,  -65.453853,           -3
 185,    1,   14.334755,  -65.091791,           -4
   1,    2,   12.532556, -133.561383,           -1
   2,    2,   12.632332, -133.210016,           -1
   3,    2,   12.731254, -132.858120,           -1
   4,    2,   12.829319, -132.505701,           -1
   5,    2,   12.926524, -132.152760,           -1
   6,    2,   13.022865, -131.799302,           -1
   7,    2,   13.118339, -131.445330,            0
   8,    2,   13.212944, -131.090849,            0
   9,    2,   13.306676, -130.735861,            0
  10,    2,   13.399532, -130.380371,            0
  11,    2,   13.491510, -130.024382,            0
  12,    2,   13.582605, -129.667898,            1
  13,    2,   13.672816, -129.310924,            1
  14,    2,   13.762140, -128.953463,            1
  15,    2,   13.850573, -128.595519,            1
  16,    2,   13.938112, -128.237096,            2
  17,    2,   14.024756, -127.878198,            2
  18,    2,   14.110501, -127.518830,            2
  19,    2,   14.195344, -127.158995,            2
  20,    2,   14.279282, -126.798698,            2
  21,    2,   14.362314, -126.437942,            2
  22,    2,   14.444436, -126.076733,            2
  23,    2,   14.525645, -125.715074,            2
  24,    2,   14.605940, -125.352970,            1
  25,    2,   14.685317, -124.990424,            1
  26,    2,   14.763775, -124.627442,            0
  27,    2,   14.841310, -124.264028,            0
  28,    2,   14.917920, -123.900187,            1
  29,    2,   14.993602, -123.535922,            1
  30,    2,   15.068355, -123.171238,            1
  31,    2,   15.142176, -122.806140,            0
  32,    2,   15.215063, -122.440633,            0
  33,    2,   15.287012, -122.074721,            1
  34,    2,   15.358023, -121.708408,            1
  35,    2,   15.428092, -121.341700,            1
  36,    2,   15.497218, -120.974601,           -2
  37,    2,   15.565399, -120.607117,           -1
  38,    2,   15.632631, -120.239251,           -1
  39,    2,   15.698914, -119.871008,           -1
  40,    2,   15.764245, -119.502394,           -2
  41,    2,   15.828622, -119.133414,           -2
  42,    2,   15.892042, -118.764072,           -1
  43,    2,   15.954505, -118.394373,           -1
  44,    2,   16.016008, -118.024322,           -1
  45,    2,   16.076549, -117.653924,           -1
  46,    2,   16.136127, -117.283185,           -1
  47,    2,   16.194738, -116.912109,           -1
  48,    2,   16.252383, -116.540702,           -1
  49,    2,   16.309058, -116.168968,           -1
  50,    2,   16.364762, -115.796914,           -1
  51,    2,   16.419493, -115.424543,           -1
  52,    2,   16.473251, -115.051861,           -2
  53,    2,   16.526032, -114.678874,           -2
  54,    2,   16.577835, -114.305587,           -2
  55,    2,   16.628659, -113.932004,           -2
  56,    2,   16.678502, -113.558132,           -2
  57,    2,   16.727363, -113.183976,           -2
  58,    2,   16.775240, -112.809541,           -2
  59,    2,   16.822132, -112.434833,           -2
  60,    2,   16.868036, -112.059856,           -1
  61,    2,   16.912953, -111.684617,           -2
  62,    2,   16.956880, -111.309120,           -1
  63,    2,   16.999816, -110.933373,           -2
  64,    2,   17.041759, -110.557379,           -3
  65,    2,   17.082710, -110.181144,           -3
  66,    2,   17.122665, -109.804675,           -3
  67,    2,   17.161624, -109.427976,           -2
  68,    2,   17.199586, -109.051053,           -2
  69,    2,   17.236550, -108.673913,           -1
  70,    2,   17.272514, -108.296559,           -1
  71,    2,   17.307478, -107.918999,           -1
  72,    2,   17.341440, -107.541238,           -1
  73,    2,   17.374399, -107.163282,           -1
  74,    2,   17.406354, -106.785136,            0
  75,    2,   17.437305, -106.406806,            0
  76,    2,   17.467250, -106.028297,            0
  77,    2,   17.496188, -105.649617,           -1
  78,    2,   17.524119, -105.270770,           -2
  79,    2,   17.551042, -104.891762,           -1
  80,    2,   17.576956, -104.512599,           -1
  81,    2,   17.601860, -104.133287,           -2
  82,    2,   17.625753, -103.753831,           -2
  83,    2,   17.648635, -103.374239,           -2
  84,    2,   17.670505, -102.994514,           -2
  85,    2,   17.691362, -102.614664,           -2
  86,    2,   17.711205, -102.234695,           -1
  87,    2,   17.730035, -101.854612,            0
  88,    2,   17.747850, -101.474420,            0
  89,    2,   17.764650, -101.094127,            2
  90,    2,   17.780435, -100.713738,            6
  91,    2,   17.795203, -100.333259,            3
  92,    2,   17.808956,  -99.952696,            4
  93,    2,   17.821691,  -99.572054,            5
  94,    2,   17.833408,  -99.191341,            4
  95,    2,   17.844109,  -98.810561,            4
  96,    2,   17.853791,  -98.429721,            4
  97,    2,   17.862455,  -98.048827,            4
  98,    2,   17.870100,  -97.667885,            5
  99,    2,   17.876727,  -97.286901,            4
 100,    2,   17.882334,  -96.905881,            5
 101,    2,   17.886923,  -96.524830,            5
 102,    2,   17.890492,  -96.143756,            4
 103,    2,   17.893042,  -95.762663,            3
 104,    2,   17.894573,  -95.381559,            2
 105,    2,   17.895084,  -95.000448,            3
 106,    2,   17.894575,  -94.619337,            1
 107,    2,   17.893047,  -94.238233,            1
 108,    2,   17.890499,  -93.857140,            1
 109,    2,   17.886933,  -93.476065,            1
 110,    2,   17.882346,  -93.095015,            1
 111,    2,   17.876741,  -92.713994,            0
 112,    2,   17.870117,  -92.333010,            1
 113,    2,   17.862474,  -91.952068,            0
 114,    2,   17.853812,  -91.571174,           -1
 115,    2,   17.844133,  -91.190334,            0
 116,    2,   17.833435,  -90.809554,            0
 117,    2,   17.821719,  -90.428841,            1
 118,    2,   17.808987,  -90.048199,            1
 119,    2,   17.795237,  -89.667636,            0
 120,    2,   17.780471,  -89.287156,           -1
 121,    2,   17.764689,  -88.906767,           -1
 122,    2,   17.747891,  -88.526473,           -2
 123,    2,   17.730078,  -88.146282,           -3
 124,    2,   17.711251,  -87.766198,           -2
 125,    2,   17.691409,  -87.386229,           -1
 126,    2,   17.670555,  -87.006378,           -2
 127,    2,   17.648687,  -86.626654,           -2
 128,    2,   17.625808,  -86.247061,           -1
 129,    2,   17.601917,  -85.867605,           -2
 130,    2,   17.577016,  -85.488293,           -2
 131,    2,   17.551104,  -85.109130,           -2
 132,    2,   17.524184,  -84.730121,           -2
 133,    2,   17.496255,  -84.351274,           -3
 134,    2,   17.467319,  -83.972593,           -3
 135,    2,   17.437376,  -83.594084,           -3
 136,    2,   17.406428,  -83.215753,           -2
 137,    2,   17.374475,  -82.837607,           -1
 138,    2,   17.341518,  -82.459650,            0
 139,    2,   17.307559,  -82.081888,           -2
 140,    2,   17.272597,  -81.704328,           -2
 141,    2,   17.236636,  -81.326974,           -2
 142,    2,   17.199674,  -80.949833,           -2
 143,    2,   17.161715,  -80.572910,           -3
 144,    2,   17.122758,  -80.196211,           -3
 145,    2,   17.082805,  -79.819741,           -3
 146,    2,   17.041857,  -79.443506,           -2
 147,    2,   16.999916,  -79.067511,           -2
 148,    2,   16.956982,  -78.691763,            0
 149,    2,   16.913057,  -78.316266,           -1
 150,    2,   16.868143,  -77.941026,           -3
 151,    2,   16.822241,  -77.566049,           -3
 152,    2,   16.775351,  -77.191339,           -2
 153,    2,   16.727477,  -76.816904,           -3
 154,    2,   16.678618,  -76.442747,           -4
 155,    2,   16.628777,  -76.068874,           -4
 156,    2,   16.577956,  -75.695291,           -6
 157,    2,   16.526154,  -75.322003,           -6
 158,    2,   16.473376,  -74.949015,           -6
 159,    2,   16.419621,  -74.576333,           -5
 160,    2,   16.364892,  -74.203961,           -5
 161,    2,   16.309190,  -73.831906,           -5
 162,    2,   16.252517,  -73.460171,           -4
 163,    2,   16.194875,  -73.088763,           -5
 164,    2,   16.136266,  -72.717687,           -4
 165,    2,   16.076690,  -72.346947,           -4
 166,    2,   16.016152,  -71.976548,           -5
 167,    2,   15.954651,  -71.606497,           -4
 168,    2,   15.892190,  -71.236797,           -3
 169,    2,   15.828772,  -70.867454,           -3
 170,    2,   15.764397,  -70.498473,           -3
 171,    2,   15.699069,  -70.129858,           -4
 172,    2,   15.632788,  -69.761615,           -4
 173,    2,   15.565558,  -69.393748,           -4
 174,    2,   15.497380,  -69.026262,           -4
 175,    2,   15.428256,  -68.659162,           -4
 176,    2,   15.358189,  -68.292453,           -5
 177,    2,   15.287180,  -67.926140,           -4
 178,    2,   15.215233,  -67.560227,           -4
 179,    2,   15.142349,  -67.194719,           -6
 180,    2,   15.068530,  -66.829620,           -4
 181,    2,   14.993779,  -66.464935,           -1
 182,    2,   14.918099,  -66.100669,           -1
 183,    2,   14.841491,  -65.736826,           -3
 184,    2,   14.763958,  -65.373411,           -4
 185,    2,   14.685503,  -65.010428,           -5
   1,    3,   12.875468, -133.664297,           -1
   2,    3,   12.975627, -133.312094,            0
   3,    3,   13.074929, -132.959360,            0
   4,    3,   13.173370, -132.606097,            0
   5,    3,   13.270946, -132.252309,            0
   6,    3,   13.367656, -131.898000,            0
   7,    3,   13.463495, -131.543173,            0
   8,    3,   13.558460, -131.187832,            0
   9,    3,   13.652550, -130.831981,            0
  10,    3,   13.745759, -130.475624,            1
  11,    3,   13.838086, -130.118764,            1
  12,    3,   13.929528, -129.761406,            1
  13,    3,   14.020081, -129.403554,            1
  14,    3,   14.109742, -129.045210,            1
  15,    3,   14.198510, -128.686381,            2
  16,    3,   14.286380, -128.327068,            2
  17,    3,   14.373351, -127.967277,            2
  18,    3,   14.459419, -127.607012,            2
  19,    3,   14.544581, -127.246276,            3
  20,    3,   14.628836, -126.885075,            3
  21,    3,   14.712179, -126.523411,            3
  22,    3,   14.794609, -126.161290,            2
  23,    3,   14.876124, -125.798716,            2
  24,    3,   14.956719, -125.435694,            1
  25,    3,   15.036393, -125.072226,            1
  26,    3,   15.115144, -124.708319,            1
  27,    3,   15.192968, -124.343976,            1
  28,    3,   15.269864, -123.979202,            1
  29,    3,   15.345829, -123.614001,            1
  30,    3,   15.420860, -123.248378,            1
  31,    3,   15.494955, -122.882338,            1
  32,    3,   15.568112, -122.515885,            0
  33,    3,   15.640329, -122.149024,            0
  34,    3,   15.711603, -121.781759,            1
  35,    3,   15.781932, -121.414096,            0
  36,    3,   15.851313, -121.046039,           -1
  37,    3,   15.919746, -120.677592,           -2
  38,    3,   15.987227, -120.308762,           -1
  39,    3,   16.053754, -119.939552,           -1
  40,    3,   16.119326, -119.569967,           -1
  41,    3,   16.183940, -119.200013,           -1
  42,    3,   16.247594, -118.829694,           -2
  43,    3,   16.310286, -118.459015,           -2
  44,    3,   16.372015, -118.087982,           -1
  45,    3,   16.432778, -117.716600,           -1
  46,    3,   16.492574, -117.344872,           -1
  47,    3,   16.551400, -116.972806,            0
  48,    3,   16.609256, -116.600405,            0
  49,    3,   16.666138, -116.227675,           -1
  50,    3,   16.722046, -115.854622,           -1
  51,    3,   16.776977, -115.481249,           -1
  52,    3,   16.830930, -115.107564,           -1
  53,    3,   16.883904, -114.733570,           -1
  54,    3,   16.935896, -114.359274,           -1
  55,    3,   16.986905, -113.984680,           -1
  56,    3,   17.036930, -113.609795,           -1
  57,    3,   17.085968, -113.234622,           -1
  58,    3,   17.134019, -112.859169,           -1
  59,    3,   17.181081, -112.483440,           -2
  60,    3,   17.227152, -112.107440,           -2
  61,    3,   17.272231, -111.731176,           -2
  62,    3,   17.316317, -111.354652,           -2
  63,    3,   17.359409, -110.977875,           -3
  64,    3,   17.401504, -110.600850,           -3
  65,    3,   17.442602, -110.223582,           -3
  66,    3,   17.482702, -109.846077,           -3
  67,    3,   17.521802, -109.468341,           -4
  68,    3,   17.559901, -109.090379,           -3
  69,    3,   17.596998, -108.712198,           -2
  70,    3,   17.633092, -108.333802,           -1
  71,    3,   17.668181, -107.955198,           -1
  72,    3,   17.702265, -107.576390,           -1
  73,    3,   17.735343, -107.197386,           -1
  74,    3,   17.767414, -106.818191,           -1
  75,    3,   17.798476, -106.438810,            0
  76,    3,   17.828528, -106.059249,            0
  77,    3,   17.857571, -105.679515,            0
  78,    3,   17.885602, -105.299612,           -1
  79,    3,   17.912622, -104.919548,           -1
  80,    3,   17.938628, -104.539327,           -1
  81,    3,   17.963621, -104.158955,           -1
  82,    3,   17.987600, -103.778440,           -1
  83,    3,   18.010564, -103.397786,           -2
  84,    3,   18.032512, -103.016999,            0
  85,    3,   18.053444, -102.636085,           -1
  86,    3,   18.073359, -102.255051,           -1
  87,    3,   18.092256, -101.873902,            1
  88,    3,   18.110135, -101.492644,            1
  89,    3,   18.126995, -101.111284,            3
  90,    3,   18.142836, -100.729826,            2
  91,    3,   18.157657, -100.348278,            2
  92,    3,   18.171459,  -99.966645,            0
  93,    3,   18.184239,  -99.584933,            3
  94,    3,   18.195999,  -99.203149,            3
  95,    3,   18.206737,  -98.821298,            4
  96,    3,   18.216454,  -98.439386,            4
  97,    3,   18.225149,  -98.057419,            4
  98,    3,   18.232822,  -97.675404,            4
  99,    3,   18.239472,  -97.293347,            3
 100,    3,   18.245100,  -96.911253,            4
 101,    3,   18.249705,  -96.529129,            4
 102,    3,   18.253287,  -96.146980,            4
 103,    3,   18.255846,  -95.764813,            3
 104,    3,   18.257381,  -95.382634,            2
 105,    3,   18.257894,  -95.000449,            3
 106,    3,   18.257384,  -94.618264,            1
 107,    3,   18.255850,  -94.236085,            0
 108,    3,   18.253294,  -93.853918,            0
 109,    3,   18.249714,  -93.471770,            0
 110,    3,   18.245112,  -93.089645,            1
 111,    3,   18.239486,  -92.707551,            1
 112,    3,   18.232838,  -92.325494,            1
 113,    3,   18.225168,  -91.943479,            0
 114,    3,   18.216476,  -91.561512,            0
 115,    3,   18.206761,  -91.179600,            0
 116,    3,   18.196025,  -90.797749,            0
 117,    3,   18.184268,  -90.415964,            1
 118,    3,   18.171490,  -90.034252,            1
 119,    3,   18.157691,  -89.652619,            0
 120,    3,   18.142872,  -89.271071,            0
 121,    3,   18.127033,  -88.889613,            0
 122,    3,   18.110176,  -88.508252,           -2
 123,    3,   18.092299,  -88.126994,           -2
 124,    3,   18.073404,  -87.745845,           -2
 125,    3,   18.053492,  -87.364810,           -2
 126,    3,   18.032563,  -86.983897,           -1
 127,    3,   18.010617,  -86.603109,           -2
 128,    3,   17.987655,  -86.222455,           -2
 129,    3,   17.963679,  -85.841939,           -2
 130,    3,   17.938688,  -85.461567,           -3
 131,    3,   17.912684,  -85.081346,           -3
 132,    3,   17.885667,  -84.701281,           -2
 133,    3,   17.857638,  -84.321378,           -1
 134,    3,   17.828598,  -83.941643,           -2
 135,    3,   17.798547,  -83.562082,           -3
 136,    3,   17.767488,  -83.182701,           -4
 137,    3,   17.735420,  -82.803505,           -1
 138,    3,   17.702344,  -82.424500,           -1
 139,    3,   17.668263,  -82.045693,            0
 140,    3,   17.633175,  -81.667088,            0
 141,    3,   17.597084,  -81.288691,           -2
 142,    3,   17.559989,  -80.910509,           -2
 143,    3,   17.521893,  -80.532547,           -3
 144,    3,   17.482795,  -80.154810,           -3
 145,    3,   17.442698,  -79.777305,           -3
 146,    3,   17.401602,  -79.400037,           -3
 147,    3,   17.359509,  -79.023011,           -2
 148,    3,   17.316420,  -78.646233,           -1
 149,    3,   17.272336,  -78.269709,           -1
 150,    3,   17.227259,  -77.893444,           -1
 151,    3,   17.181190,  -77.517444,           -2
 152,    3,   17.134131,  -77.141714,           -2
 153,    3,   17.086082,  -76.766260,           -2
 154,    3,   17.037046,  -76.391087,           -3
 155,    3,   16.987024,  -76.016201,           -4
 156,    3,   16.936017,  -75.641606,           -4
 157,    3,   16.884027,  -75.267309,           -5
 158,    3,   16.831056,  -74.893315,           -5
 159,    3,   16.777105,  -74.519629,           -5
 160,    3,   16.722176,  -74.146256,           -5
 161,    3,   16.666271,  -73.773201,           -5
 162,    3,   16.609391,  -73.400471,           -4
 163,    3,   16.551538,  -73.028069,           -4
 164,    3,   16.492713,  -72.656002,           -3
 165,    3,   16.432920,  -72.284274,           -3
 166,    3,   16.372159,  -71.912890,           -4
 167,    3,   16.310432,  -71.541856,           -4
 168,    3,   16.247742,  -71.171177,           -3
 169,    3,   16.184090,  -70.800857,           -3
 170,    3,   16.119479,  -70.430902,           -3
 171,    3,   16.053909,  -70.061317,           -3
 172,    3,   15.987384,  -69.692106,           -4
 173,    3,   15.919906,  -69.323274,           -5
 174,    3,   15.851475,  -68.954827,           -5
 175,    3,   15.782096,  -68.586769,           -5
 176,    3,   15.711769,  -68.219105,           -6
 177,    3,   15.640498,  -67.851839,           -7
 178,    3,   15.568283,  -67.484977,           -6
 179,    3,   15.495128,  -67.118523,           -5
 180,    3,   15.421035,  -66.752482,           -5
 181,    3,   15.346006,  -66.386858,           -4
 182,    3,   15.270044,  -66.021656,           -4
 183,    3,   15.193150,  -65.656881,           -4
 184,    3,   15.115328,  -65.292537,           -3
 185,    3,   15.036580,  -64.928629,           -4
   1,    4,   13.218725, -133.767747,           -2
   2,    4,   13.319266, -133.414705,            0
   3,    4,   13.418946, -133.061128,            1
   4,    4,   13.517761, -132.707018,            1
   5,    4,   13.615709, -132.352379,            1
   6,    4,   13.712785, -131.997215,            1
   7,    4,   13.808988, -131.641529,            1
   8,    4,   13.904313, -131.285325,            1
   9,    4,   13.998758, -130.928608,            1
  10,    4,   14.092319, -130.571380,            1
  11,    4,   14.184995, -130.213646,            2
  12,    4,   14.276781, -129.855409,            2
  13,    4,   14.367675, -129.496674,            2
  14,    4,   14.457674, -129.137445,            2
  15,    4,   14.546774, -128.777725,            3
  16,    4,   14.634974, -128.417519,            3
  17,    4,   14.722271, -128.056830,            3
  18,    4,   14.808661, -127.695664,            3
  19,    4,   14.894142, -127.334023,            3
  20,    4,   14.978711, -126.971913,            3
  21,    4,   15.062365, -126.609338,            3
  22,    4,   15.145102, -126.246301,            2
  23,    4,   15.226920, -125.882808,            2
  24,    4,   15.307815, -125.518862,            1
  25,    4,   15.387785, -125.154468,            1
  26,    4,   15.466828, -124.789631,            1
  27,    4,   15.544941, -124.424354,            2
  28,    4,   15.622121, -124.058643,            2
  29,    4,   15.698366, -123.692502,            1
  30,    4,   15.773675, -123.325936,            1
  31,    4,   15.848043, -122.958948,            1
  32,    4,   15.921470, -122.591545,            1
  33,    4,   15.993953, -122.223730,            1
  34,    4,   16.065489, -121.855509,            2
  35,    4,   16.136076, -121.486885,            0
  36,    4,   16.205713, -121.117865,           -1
  37,    4,   16.274396, -120.748452,           -1
  38,    4,   16.342124, -120.378652,           -1
  39,    4,   16.408895, -120.008469,            0
  40,    4,   16.474706, -119.637909,            0
  41,    4,   16.539556, -119.266976,            0
  42,    4,   16.603443, -118.895676,           -1
  43,    4,   16.666364, -118.524013,           -1
  44,    4,   16.728318, -118.151992,            0
  45,    4,   16.789302, -117.779619,            0
  46,    4,   16.849315, -117.406899,            0
  47,    4,   16.908356, -117.033836,            0
  48,    4,   16.966421, -116.660437,            0
  49,    4,   17.023510, -116.286706,            0
  50,    4,   17.079620, -115.912648,            0
  51,    4,   17.134750, -115.538269,            0
  52,    4,   17.188899, -115.163575,            0
  53,    4,   17.242064, -114.788569,            0
  54,    4,   17.294244, -114.413259,            0
  55,    4,   17.345437, -114.037648,            0
  56,    4,   17.395642, -113.661743,            0
  57,    4,   17.444857, -113.285550,            0
  58,    4,   17.493081, -112.909072,            0
  59,    4,   17.540312, -112.532317,            0
  60,    4,   17.586549, -112.155289,            0
  61,    4,   17.631791, -111.777994,            0
  62,    4,   17.676035, -111.400438,           -1
  63,    4,   17.719281, -111.022626,           -2
  64,    4,   17.761528, -110.644564,           -3
  65,    4,   17.802773, -110.266257,           -3
  66,    4,   17.843017, -109.887711,           -4
  67,    4,   17.882257, -109.508932,           -4
  68,    4,   17.920492, -109.129926,           -4
  69,    4,   17.957722, -108.750697,           -4
  70,    4,   17.993945, -108.371253,           -3
  71,    4,   18.029160, -107.991598,           -1
  72,    4,   18.063366, -107.611739,           -1
  73,    4,   18.096561, -107.231682,           -1
  74,    4,   18.128746, -106.851431,           -1
  75,    4,   18.159919, -106.470993,           -1
  76,    4,   18.190079, -106.090374,            0
  77,    4,   18.219225, -105.709580,            1
